date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,wined_horse_id,horse_id,target_race_id,race_rank,horse_weight_dif,is_down,burden_weight_rate,is_obstacle,ground_type,is_left_right_straight,distance,race_date
2002-11-03,8,1,9,北大路特別(1000万下),200208050209,11,7,9,70,3,2,01032,55.0,1,120.5,-1.6000000000000085,2.0,35.35,35,480.0,1998104781,1999104268,200908030410,0,-2.0,0,0.11458333333333333,0,2,0,2000,2009-05-03
2002-10-20,8,2,9,北野特別(1000万下),200208040609,14,1,1,61,3,4,00700,55.0,1,106.7,-0.30000000000001137,1.0,35.650000000000006,36,482.0,1998106416,1999104268,200908030410,0,8.0,0,0.11410788381742738,0,2,0,1800,2009-05-03
2002-09-22,9,1,11,神戸新聞杯(G2),200209040611,16,6,11,1132,13,8,01018,56.0,1,120.9,0.6999999999999886,2.25,35.75,37,474.0,1999110099,1999104268,200908030410,2,-2.0,0,0.11814345991561181,0,2,0,2000,2009-05-03
2002-09-08,9,2,9,野分特別(1000万下),200209040209,8,3,3,39,2,3,00700,55.0,1,122.2,-0.29999999999998295,3.5,36.1,34,476.0,1999104693,1999104268,200908030410,0,4.0,0,0.11554621848739496,0,2,0,2000,2009-05-03
2002-07-13,2,2,11,STV杯(1000万下),200202020111,16,5,9,222,6,3,00700,54.0,1,113.0,0.29999999999998295,3.0,37.400000000000006,38,476.0,1996101150,1999104268,200908030410,0,-8.0,0,0.1134453781512605,0,2,0,1800,2009-05-03
2002-07-07,2,2,12,竜飛崎特別(1000万下),200202010812,13,3,3,165,7,12,00617,52.0,3,105.1,-0.5999999999999943,7.0,33.25,38,484.0,1997106239,1999104268,200908030410,0,6.0,0,0.10743801652892562,0,1,0,1700,2009-05-03
2002-06-02,5,1,6,3歳500万下,200205040606,17,8,15,66,4,1,00700,55.0,1,95.0,-0.5,2.0,35.65,36,478.0,1999104782,1999104268,200908030410,0,-10.0,0,0.11506276150627615,0,2,0,1600,2009-05-03
2002-04-14,9,1,2,3歳未勝利,200209020802,15,3,4,17,1,1,01032,55.0,1,85.9,-0.5,3.0,36.900000000000006,38,488.0,1999104662,1999104268,200908030410,0,2.0,0,0.11270491803278689,0,1,0,1400,2009-05-03
2002-03-10,9,1,3,3歳新馬,200209010603,14,7,11,102,4,4,00700,55.0,1,75.9,0.5999999999999943,5.5,37.45,38,492.0,1999104328,1999104268,200908030410,0,-6.0,0,0.11178861788617886,0,1,0,1200,2009-05-03
2002-02-24,9,1,4,3歳新馬,200209010204,16,3,5,82,2,4,00700,55.0,1,88.2,0.6999999999999886,2.0,37.599999999999994,40,498.0,1999102941,1999104268,200908030410,0,0.0,0,0.11044176706827309,0,1,0,1400,2009-05-03
2007-11-25,5,1,10,ジャパンC(G1),200705050810,18,2,3,1101,13,13,01085,57.0,1,146.1,2.0,2.0,34.95,36,510.0,2003102991,2001100925,200908030410,3,6.0,0,0.11176470588235295,0,2,0,2400,2009-05-03
2007-10-28,5,1,11,天皇賞(秋)(G1),200705040911,16,2,3,469,11,5,05091,58.0,2,119.1,-1.700000000000017,1.0,35.55,36,504.0,2003102205,2001100925,200908030410,0,-3.0,0,0.11507936507936507,0,2,0,2000,2009-05-03
2007-06-24,9,3,11,宝塚記念(G1),200709030411,18,8,16,511,10,11,05091,58.0,2,135.2,0.09999999999999432,5.25,35.2,39,516.0,2003102991,2001100925,200908030410,3,2.0,0,0.1124031007751938,0,2,0,2200,2009-05-03
2007-04-01,9,2,11,産経大阪杯(G2),200709020411,11,7,9,58,3,8,05091,59.0,1,122.2,0.6000000000000085,4.0,36.25,35,510.0,2003102205,2001100925,200908030410,2,-2.0,0,0.11568627450980393,0,2,0,2000,2009-05-03
2006-12-24,6,1,9,有馬記念(G1),200606050809,14,5,7,364,8,11,05091,57.0,1,153.2,0.29999999999998295,8.5,32.7,35,512.0,2002100816,2001100925,200908030410,3,2.0,0,0.111328125,0,2,0,2500,2009-05-03
2006-11-26,5,3,10,ジャパンC(G1),200605050810,11,8,10,409,6,4,05091,57.0,1,145.7,1.0999999999999943,1.0,35.65,35,510.0,2002100816,2001100925,200908030410,3,10.0,0,0.11176470588235295,0,2,0,2400,2009-05-03
2006-10-29,5,1,11,天皇賞(秋)(G1),200605040811,16,4,8,62,3,4,05091,58.0,1,119.1,0.09999999999999432,6.0,35.5,35,500.0,2001103114,2001100925,200908030410,0,2.0,0,0.116,0,2,0,2000,2009-05-03
2006-09-24,6,1,11,産経賞オールカマー(G2),200606040611,15,3,4,42,2,2,05091,59.0,1,132.1,-0.5,8.5,36.25,35,498.0,1999105945,2001100925,200908030410,2,-2.0,0,0.11847389558232932,0,2,0,2200,2009-05-03
2006-09-03,1,1,9,札幌日経OP(OP),200601010809,11,5,5,37,1,2,01026,62.0,1,160.6,-0.20000000000001705,1.0,36.25,36,500.0,2001104325,2001100925,200908030410,0,6.0,0,0.124,0,2,0,2600,2009-05-03
2006-06-25,8,5,11,宝塚記念(G1),200608040411,13,5,6,184,3,8,05091,58.0,2,134.8,0.6999999999999886,4.0,36.0,37,494.0,2002100816,2001100925,200908030410,3,-10.0,0,0.11740890688259109,0,2,0,2200,2009-05-03
2006-03-25,6,1,11,日経賞(G2),200606030111,13,5,6,53,2,8,05091,57.0,1,153.6,0.5999999999999943,2.0,33.0,36,510.0,2000101561,2001100925,200908030410,2,4.0,0,0.11176470588235295,0,2,0,2500,2009-05-03
2005-12-25,6,1,9,有馬記念(G1),200506050809,16,2,4,853,10,4,05091,57.0,1,152.4,0.0,2.0,32.8,36,506.0,2001103038,2001100925,200908030410,3,6.0,0,0.11264822134387352,0,2,0,2500,2009-05-03
2005-11-27,5,1,10,ジャパンC(G1),200505050810,18,6,11,501,12,14,05335,57.0,1,143.5,0.0,3.75,35.5,37,500.0,2000190010,2001100925,200908030410,3,4.0,0,0.114,0,2,0,2400,2009-05-03
2005-10-09,5,2,11,毎日王冠(G2),200505040211,17,5,9,65,4,11,00945,57.0,2,107.3,-0.5,2.3333333333333335,35.25,34,496.0,1998106718,2001100925,200908030410,2,14.0,0,0.11491935483870967,0,2,0,1800,2009-05-03
2005-06-26,9,1,11,宝塚記念(G1),200509030411,15,4,7,215,5,12,00439,58.0,1,133.0,0.10000000000002274,1.25,35.650000000000006,38,482.0,2001104313,2001100925,200908030410,3,-16.0,0,0.12033195020746888,0,2,0,2200,2009-05-03
2005-03-26,6,1,11,日経賞(G2),200506030111,13,6,9,19,1,6,00439,57.0,1,153.9,0.0,1.25,33.1,37,494.0,1997104619,2001100925,200908030410,2,-4.0,0,0.11538461538461539,0,2,0,2500,2009-05-03
2004-12-26,6,1,9,有馬記念(G1),200406050809,15,3,4,70,2,11,05091,55.0,1,150.5,0.0,8.25,32.85,36,498.0,2000101517,2001100925,200908030410,3,6.0,0,0.11044176706827309,0,2,0,2500,2009-05-03
2004-11-28,5,1,11,ジャパンC(G1),200405050811,16,5,10,62,2,2,05339,55.0,1,144.7,0.0,2.0,35.45,35,492.0,2000101517,2001100925,200908030410,3,6.0,0,0.11178861788617886,0,2,0,2400,2009-05-03
2004-10-24,8,1,11,菊花賞(G1),200408040611,18,7,15,38,2,4,05091,57.0,1,186.0,0.0,1.0,35.9,36,486.0,2001103389,2001100925,200908030410,3,0.0,0,0.11728395061728394,0,2,0,3000,2009-05-03
2004-09-19,6,1,11,セントライト記念(G2),200406040411,15,7,13,13,1,1,05091,56.0,1,130.1,0.0,1.25,35.2,35,486.0,2001103439,2001100925,200908030410,2,-12.0,0,0.11522633744855967,0,2,0,2200,2009-05-03
2004-05-30,5,1,10,東京優駿(G1),200405030410,18,5,9,33,2,8,05091,57.0,1,144.5,0.0,2.25,35.15,37,480.0,2001103460,2001100925,200908030410,3,2.0,0,0.11875,0,2,0,2400,2009-05-03
2004-04-18,6,1,11,皐月賞(G1),200406030811,18,8,18,24,1,2,05091,57.0,1,118.8,0.0,5.5,34.849999999999994,34,478.0,2001103114,2001100925,200908030410,3,-2.0,0,0.1192468619246862,0,2,0,2000,2009-05-03
2004-03-07,6,1,11,報知杯弥生賞(G2),200406020411,10,5,5,39,2,1,05091,56.0,1,120.5,-1.9000000000000057,2.0,35.65,35,480.0,2001100650,2001100925,200908030410,2,6.0,0,0.11666666666666667,0,2,0,2000,2009-05-03
2003-12-27,9,2,11,ラジオたんぱ杯2歳S(G3),200309050711,13,2,2,90,4,1,05091,55.0,1,121.6,0.0,1.0,35.7,35,474.0,2001100860,2001100925,200908030410,1,-2.0,0,0.1160337552742616,0,2,0,2000,2009-05-03
2003-11-08,5,1,10,百日草特別(500万下),200305040110,11,6,7,652,9,1,05091,55.0,1,107.9,0.5999999999999943,1.3333333333333333,35.15,34,476.0,2001103160,2001100925,200908030410,0,-6.0,0,0.11554621848739496,0,2,0,1800,2009-05-03
2009-03-22,9,5,11,阪神大賞典(G2),200909010811,12,5,5,365,10,6,01088,58.0,3,194.4,1.9000000000000057,2.0,39.0,40,524.0,2004103163,2001103389,200908030410,2,3.0,0,0.11068702290076336,0,2,0,3000,2009-05-03
2007-12-29,0,2,10,東京大賞典競走(G1),200744122910,15,4,6,162,5,12,05203,57.0,5,127.3,0.5,11.25,36.1,40,521.0,2002100877,2001103389,200908030410,3,-3.0,0,0.10940499040307101,0,1,0,2000,2009-05-03
2007-12-23,6,1,9,有馬記念(G1),200706050809,15,7,13,596,10,12,01088,57.0,2,155.7,-1.1999999999999886,5.75,32.85,38,524.0,2003104570,2001103389,200908030410,3,-2.0,0,0.10877862595419847,0,2,0,2500,2009-05-03
2007-11-25,5,1,10,ジャパンC(G1),200705050810,18,8,18,1472,14,5,01088,57.0,1,145.1,-0.4000000000000057,5.0,34.95,34,526.0,2003102991,2001103389,200908030410,3,2.0,0,0.10836501901140684,0,2,0,2400,2009-05-03
2007-10-28,5,1,11,天皇賞(秋)(G1),200705040911,16,2,4,480,12,12,01088,58.0,2,119.7,-0.7000000000000028,2.0,35.55,36,524.0,2003102205,2001103389,200908030410,0,4.0,0,0.11068702290076336,0,2,0,2000,2009-05-03
2007-10-07,8,2,11,京都大賞典(G2),200708040211,10,2,2,133,5,5,01088,59.0,1,145.1,-0.29999999999998295,1.0,35.15,34,520.0,2002100810,2001103389,200908030410,2,4.0,0,0.11346153846153846,0,2,0,2400,2009-05-03
2007-04-29,8,1,11,天皇賞(春)(G1),200708030411,16,8,15,46,3,12,05203,58.0,1,195.2,-2.3999999999999773,3.0,35.849999999999994,36,516.0,2003102205,2001103389,200908030410,0,-6.0,0,0.1124031007751938,0,2,0,3200,2009-05-03
2007-03-18,9,1,11,阪神大賞典(G2),200709010811,11,1,1,82,4,4,05203,59.0,1,188.4,-1.0,6.0,36.4,34,522.0,2000101573,2001103389,200908030410,2,2.0,0,0.11302681992337164,0,2,0,3000,2009-05-03
2006-12-24,6,1,9,有馬記念(G1),200606050809,14,2,2,390,9,6,05203,57.0,1,152.7,0.0,3.75,32.7,35,520.0,2002100816,2001103389,200908030410,3,0.0,0,0.10961538461538461,0,2,0,2500,2009-05-03
2006-04-30,8,1,11,天皇賞(春)(G1),200608030411,17,5,9,245,4,10,05203,58.0,1,195.7,0.0,13.0,34.85,35,518.0,2002100816,2001103389,200908030410,0,-8.0,0,0.11196911196911197,0,2,0,3200,2009-05-03
2006-03-19,9,2,11,阪神大賞典(G2),200609010811,9,8,8,74,2,3,05203,58.0,2,190.1,0.0,3.0,37.15,38,526.0,2002100816,2001103389,200908030410,2,-8.0,0,0.11026615969581749,0,2,0,3000,2009-05-03
2006-02-18,8,1,11,京都記念(G2),200608020711,10,3,3,63,3,5,00432,58.0,1,133.9,0.0,8.0,36.2,36,534.0,2002100476,2001103389,200908030410,2,4.0,0,0.10861423220973783,0,2,0,2200,2009-05-03
2005-12-25,6,1,9,有馬記念(G1),200506050809,16,8,15,115,3,11,00432,57.0,1,153.0,0.0,8.75,32.8,36,530.0,2001103038,2001103389,200908030410,3,2.0,0,0.10754716981132076,0,2,0,2500,2009-05-03
2005-12-03,6,1,11,ステイヤーズS(G2),200506050111,11,6,6,18,1,1,00432,58.0,1,227.7,0.0,5.0,37.150000000000006,35,528.0,1999102743,2001103389,200908030410,2,2.0,0,0.10984848484848485,0,2,0,3600,2009-05-03
2005-11-06,5,5,11,アルゼンチン共和国杯(G2),200505050211,18,6,11,42,1,5,00432,59.0,1,153.1,0.0,4.75,32.85,36,526.0,2000102263,2001103389,200908030410,2,-4.0,0,0.11216730038022814,0,2,0,2500,2009-05-03
2004-12-26,6,1,9,有馬記念(G1),200406050809,15,6,10,89,4,5,05335,55.0,1,150.0,0.0,3.75,32.85,36,530.0,2000101517,2001103389,200908030410,3,18.0,0,0.10377358490566038,0,2,0,2500,2009-05-03
2004-11-28,5,1,11,ジャパンC(G1),200405050811,16,4,7,134,7,3,00945,55.0,1,144.8,1.0999999999999943,9.75,35.45,35,512.0,2000101517,2001103389,200908030410,3,-14.0,0,0.107421875,0,2,0,2400,2009-05-03
2004-10-24,8,1,11,菊花賞(G1),200408040611,18,8,18,451,8,1,05203,57.0,1,185.7,0.0,4.0,35.9,36,526.0,2001103439,2001103389,200908030410,3,10.0,0,0.10836501901140684,0,2,0,3000,2009-05-03
2004-10-02,6,1,9,九十九里特別(1000万下),200406040709,9,2,2,18,1,1,00140,53.0,1,154.7,0.0,2.75,33.2,35,516.0,1999104927,2001103389,200908030410,0,-2.0,0,0.10271317829457365,0,2,0,2500,2009-05-03
2004-09-20,9,1,8,兵庫特別(1000万下),200409040408,8,1,1,77,4,5,00711,53.0,1,153.0,0.0,2.75,33.55,38,518.0,1999101569,2001103389,200908030410,0,4.0,0,0.10231660231660232,0,2,0,2500,2009-05-03
2004-05-23,5,2,6,3歳500万下,200405030206,7,5,5,14,1,1,00945,56.0,2,149.8,0.0,2.0,36.75,34,514.0,2001200036,2001103389,200908030410,0,2.0,0,0.10894941634241245,0,2,0,2400,2009-05-03
2004-05-01,5,1,11,テレビ東京杯青葉賞(G2),200405020311,17,8,15,1523,13,13,00711,56.0,1,146.8,0.0,12.0,34.55,36,512.0,2001103160,2001103389,200908030410,2,-4.0,0,0.109375,0,2,0,2400,2009-05-03
2004-04-17,3,1,5,3歳未勝利,200403010505,16,6,11,27,1,1,01026,56.0,1,120.6,0.0,1.75,35.65,36,516.0,2001110072,2001103389,200908030410,0,2.0,0,0.10852713178294573,0,2,0,2000,2009-05-03
2004-02-08,8,1,9,梅花賞(500万下),200408020409,12,5,6,86,2,4,05203,56.0,1,149.8,0.0,2.0,35.349999999999994,35,514.0,2001109231,2001103389,200908030410,0,2.0,0,0.10894941634241245,0,2,0,2400,2009-05-03
2004-01-25,10,2,3,3歳未勝利,200410010403,16,6,11,28,1,4,01026,56.0,1,124.9,0.0,8.75,36.349999999999994,38,512.0,2001109231,2001103389,200908030410,0,6.0,0,0.109375,0,2,0,2000,2009-05-03
2004-01-17,10,1,4,3歳未勝利,200410010104,18,1,1,14,1,2,00666,56.0,2,122.8,0.0,3.25,36.25,38,506.0,2001103603,2001103389,200908030410,0,-8.0,0,0.11067193675889328,0,2,0,2000,2009-05-03
2003-12-06,9,3,2,2歳未勝利,200309050102,11,3,3,91,4,2,05271,55.0,1,123.0,0.0,1.5,36.0,35,514.0,2001106225,2001103389,200908030410,0,-4.0,0,0.10700389105058365,0,2,0,2000,2009-05-03
2003-11-29,8,3,4,2歳新馬,200308050704,14,8,13,69,3,7,01026,55.0,3,100.3,0.0,10.5,37.0,37,518.0,2001106211,2001103389,200908030410,0,0.0,0,0.10617760617760617,0,2,0,1600,2009-05-03
2008-11-02,5,1,11,天皇賞(秋)(G1),200805040811,17,4,8,401,9,14,00422,58.0,1,118.3,0.0,12.333333333333334,35.2,35,498.0,2004104258,2001103452,200908030410,0,-2.0,0,0.11646586345381527,0,2,0,2000,2009-05-03
2008-10-12,8,2,11,京都大賞典(G2),200808040211,10,1,1,73,3,7,00422,57.0,1,147.2,0.0,2.0,34.9,35,500.0,2003107043,2001103452,200908030410,2,2.0,0,0.114,0,2,0,2400,2009-05-03
2008-05-04,8,1,11,天皇賞(春)(G1),200808030411,14,6,10,84,4,12,00422,58.0,1,197.4,0.0,6.25,36.05,37,498.0,2003102883,2001103452,200908030410,0,-4.0,0,0.11646586345381527,0,2,0,3200,2009-05-03
2008-03-23,9,2,11,阪神大賞典(G2),200809010811,13,3,3,19,1,3,00666,58.0,1,189.2,0.0,3.0,36.099999999999994,35,502.0,2003102883,2001103452,200908030410,2,0.0,0,0.11553784860557768,0,2,0,3000,2009-05-03
2007-12-23,6,1,9,有馬記念(G1),200706050809,15,3,6,50,2,5,00432,57.0,2,154.5,0.0,6.25,32.85,37,502.0,2003104570,2001103452,200908030410,3,0.0,0,0.11354581673306773,0,2,0,2500,2009-05-03
2007-11-25,5,1,10,ジャパンC(G1),200705050810,18,1,2,105,4,2,00432,57.0,1,144.7,0.0,3.5,34.95,34,502.0,2003102991,2001103452,200908030410,3,6.0,0,0.11354581673306773,0,2,0,2400,2009-05-03
2007-10-28,5,1,11,天皇賞(秋)(G1),200705040911,16,8,15,61,4,4,00432,58.0,2,119.0,0.0,13.333333333333334,35.55,34,496.0,2003102205,2001103452,200908030410,0,-4.0,0,0.11693548387096774,0,2,0,2000,2009-05-03
2007-10-07,8,2,11,京都大賞典(G2),200708040211,10,3,3,21,1,2,00700,58.0,1,144.8,0.0,4.0,35.15,34,500.0,2002100810,2001103452,200908030410,2,2.0,0,0.116,0,2,0,2400,2009-05-03
2007-06-24,9,3,11,宝塚記念(G1),200709030411,18,3,5,69,4,3,00666,58.0,2,132.8,0.0,13.25,35.2,37,498.0,2003102991,2001103452,200908030410,3,8.0,0,0.11646586345381527,0,2,0,2200,2009-05-03
2007-05-27,5,1,12,目黒記念(G2),200705030412,18,1,2,29,1,1,00666,58.5,1,151.4,0.0,7.5,32.75,35,490.0,2004103171,2001103452,200908030410,2,0.0,0,0.11938775510204082,0,2,0,2500,2009-05-03
2007-02-17,8,5,11,京都記念(G2),200708020711,14,3,3,22,1,2,00432,58.0,2,137.2,0.0,8.25,37.1,35,506.0,2003102991,2001103452,200908030410,2,12.0,0,0.11462450592885376,0,2,0,2200,2009-05-03
2006-12-24,6,1,9,有馬記念(G1),200606050809,14,1,1,311,6,2,00432,57.0,1,152.4,-0.19999999999998863,3.75,32.7,35,494.0,2002100816,2001103452,200908030410,3,0.0,0,0.11538461538461539,0,2,0,2500,2009-05-03
2006-05-28,5,1,12,目黒記念(G2),200605030412,17,4,7,67,3,1,01088,54.0,2,153.1,-1.0999999999999943,6.5,33.1,36,496.0,2000101573,2001103452,200908030410,2,-10.0,0,0.10887096774193548,0,2,0,2500,2009-05-03
2006-05-13,8,3,10,白川特別(1000万下),200608030710,12,1,1,24,1,1,05203,58.0,5,150.5,0.0,4.25,36.8,37,506.0,2002105050,2001103452,200908030410,0,-6.0,0,0.11462450592885376,0,2,0,2400,2009-05-03
2006-04-16,9,2,10,白鷺特別(1000万下),200609020810,12,8,11,24,1,1,01088,56.0,2,155.9,-1.1999999999999886,7.5,34.15,37,512.0,1999100645,2001103452,200908030410,0,-4.0,0,0.109375,0,2,0,2500,2009-05-03
2006-04-09,9,1,7,4歳以上500万下,200609020607,16,6,12,60,3,1,00700,57.0,1,135.4,-0.09999999999999432,3.75,35.75,35,516.0,2002104693,2001103452,200908030410,0,-2.0,0,0.11046511627906977,0,2,0,2200,2009-05-03
2006-01-21,10,2,7,4歳以上500万下,200610010107,15,6,10,39,2,3,05395,57.0,1,158.4,-0.30000000000001137,3.75,37.5,38,518.0,1999103690,2001103452,200908030410,0,12.0,0,0.11003861003861004,0,1,0,2400,2009-05-03
2005-10-16,8,1,7,3歳以上500万下,200508040407,15,4,7,31,1,3,00660,57.0,1,147.4,0.0,7.25,35.8,35,506.0,2001110003,2001103452,200908030410,0,-2.0,0,0.11264822134387352,0,2,0,2400,2009-05-03
2005-09-25,9,2,8,3歳以上500万下,200509040608,13,4,4,88,5,3,00700,57.0,1,155.1,0.0,7.5,33.150000000000006,35,508.0,2001104489,2001103452,200908030410,0,12.0,0,0.11220472440944881,0,2,0,2500,2009-05-03
2004-10-09,8,2,9,鳴滝特別(1000万下),200408040109,9,6,6,99,5,9,01026,54.0,2,152.1,-1.0,5.25,35.65,40,496.0,1999103789,2001103452,200908030410,0,8.0,0,0.10887096774193548,0,2,0,2400,2009-05-03
2004-09-19,6,1,11,セントライト記念(G2),200406040411,15,4,7,372,7,8,00700,56.0,1,131.2,0.10000000000002274,13.5,35.2,36,488.0,2001100925,2001103452,200908030410,2,-8.0,0,0.11475409836065574,0,2,0,2200,2009-05-03
2004-08-21,1,5,11,支笏湖特別(1000万下),200401010311,11,7,8,104,6,6,00663,53.0,3,166.6,0.19999999999998863,3.0,37.1,36,496.0,2000101434,2001103452,200908030410,0,10.0,0,0.10685483870967742,0,2,0,2600,2009-05-03
2004-05-29,7,2,9,かきつばた賞(500万下),200407020309,11,7,9,34,2,1,00945,56.0,1,154.5,-0.5,5.75,33.35,36,486.0,2001102199,2001103452,200908030410,0,-6.0,0,0.11522633744855967,0,2,0,2500,2009-05-03
2004-04-24,8,1,9,ムーニーバレーRC賞(500万下),200408030109,10,8,9,21,1,3,00945,56.0,1,148.3,0.0,8.5,35.05,35,492.0,2001104804,2001103452,200908030410,0,-8.0,0,0.11382113821138211,0,2,0,2400,2009-05-03
2004-04-04,9,5,7,3歳500万下,200409020407,11,7,8,50,3,3,00945,56.0,2,158.2,0.0,3.25,33.4,35,500.0,2001104535,2001103452,200908030410,0,0.0,0,0.112,0,2,0,2500,2009-05-03
2004-03-13,9,1,10,ゆきやなぎ賞(500万下),200409010510,13,1,1,32,2,6,05203,56.0,1,135.1,0.09999999999999432,9.5,36.0,35,500.0,2001103199,2001103452,200908030410,0,0.0,0,0.112,0,2,0,2200,2009-05-03
2004-01-24,8,1,10,若駒S(OP),200408010710,10,8,9,99,3,3,05203,56.0,1,123.1,1.5,7.25,35.65,34,500.0,2001103312,2001103452,200908030410,0,-6.0,0,0.112,0,2,0,2000,2009-05-03
2003-12-20,7,1,10,報知杯中京2歳S(OP),200307030510,15,1,1,47,3,3,00890,55.0,3,106.9,1.0,7.75,34.3,39,506.0,2001103072,2001103452,200908030410,0,0.0,0,0.10869565217391304,0,1,0,1700,2009-05-03
2003-11-29,8,2,9,京都2歳S(OP),200308050709,8,3,3,116,5,4,00890,55.0,5,127.4,-1.0999999999999943,3.5,37.9,37,506.0,2001100860,2001103452,200908030410,0,2.0,0,0.10869565217391304,0,2,0,2000,2009-05-03
2003-09-14,9,1,4,2歳新馬,200309040204,9,2,2,37,2,1,00945,54.0,1,124.7,-0.09999999999999432,8.75,36.9,35,504.0,2001104430,2001103452,200908030410,0,0.0,0,0.10714285714285714,0,2,0,2000,2009-05-03
2009-03-22,9,5,11,阪神大賞典(G2),200909010811,12,2,2,250,8,5,01018,57.0,3,194.1,-1.5,8.5,39.0,39,452.0,2004103163,2002107238,200908030410,2,8.0,0,0.1261061946902655,0,2,0,3000,2009-05-03
2008-12-06,6,1,11,ステイヤーズS(G2),200806050111,16,5,10,54,3,8,00732,57.0,1,229.3,0.30000000000001137,5.75,36.900000000000006,36,444.0,2003105443,2002107238,200908030410,2,2.0,0,0.12837837837837837,0,2,0,3600,2009-05-03
2008-11-09,5,2,11,アルゼンチン共和国杯(G2),200805050211,16,8,15,288,10,9,00732,58.0,1,152.0,0.0,7.25,33.05,35,442.0,2004103328,2002107238,200908030410,2,-8.0,0,0.13122171945701358,0,2,0,2500,2009-05-03
2008-05-04,8,1,11,天皇賞(春)(G1),200808030411,14,7,11,174,9,7,00732,58.0,1,196.4,-0.799999999999983,2.75,36.05,36,450.0,2003102883,2002107238,200908030410,0,4.0,0,0.1288888888888889,0,2,0,3200,2009-05-03
2008-02-23,8,2,11,京都記念(G2),200808020711,16,8,15,294,9,8,00732,57.0,1,134.0,-1.0,5.75,36.0,35,440.0,2004102987,2002107238,200908030410,2,0.0,0,0.12954545454545455,0,2,0,2200,2009-05-03
2008-01-27,6,1,11,アメリカジョッキーC(G2),200806010811,16,1,1,64,3,7,00663,57.0,1,134.4,0.09999999999999432,7.25,36.35,36,440.0,2001103061,2002107238,200908030410,2,-6.0,0,0.12954545454545455,0,2,0,2200,2009-05-03
2007-11-04,5,1,11,アルゼンチン共和国杯(G2),200705050211,18,2,4,182,10,2,00641,57.5,1,151.0,-1.799999999999983,5.5,32.5,35,442.0,2003102883,2002107238,200908030410,2,8.0,0,0.13009049773755657,0,2,0,2500,2009-05-03
2007-06-24,9,3,11,宝塚記念(G1),200709030411,18,6,12,955,14,9,00732,58.0,2,134.3,-0.09999999999999432,11.25,35.2,38,434.0,2003102991,2002107238,200908030410,3,-2.0,0,0.1336405529953917,0,2,0,2200,2009-05-03
2007-05-27,5,1,12,目黒記念(G2),200705030412,18,8,17,48,2,10,00732,58.0,1,152.4,0.700000000000017,11.5,32.75,35,436.0,2001103452,2002107238,200908030410,2,-2.0,0,0.13302752293577982,0,2,0,2500,2009-05-03
2007-04-29,8,1,11,天皇賞(春)(G1),200708030411,16,6,12,92,4,3,01032,58.0,1,194.1,-1.6000000000000227,7.0,35.849999999999994,34,438.0,2003102205,2002107238,200908030410,0,-4.0,0,0.1324200913242009,0,2,0,3200,2009-05-03
2007-03-18,9,1,11,阪神大賞典(G2),200709010811,11,6,7,58,3,3,01032,57.0,1,188.3,-1.200000000000017,7.0,36.4,34,442.0,2000101573,2002107238,200908030410,2,6.0,0,0.12895927601809956,0,2,0,3000,2009-05-03
2007-01-07,8,1,11,万葉S(OP),200708010211,11,8,10,18,1,2,00732,56.0,2,187.3,-1.4000000000000057,5.0,36.95,36,442.0,2001110003,2002107238,200908030410,0,8.0,0,0.12669683257918551,0,2,0,3000,2009-05-03
2006-12-02,6,1,11,ステイヤーズS(G2),200606050111,12,8,11,38,2,2,05339,57.0,1,223.9,-0.6999999999999886,6.25,36.25,36,434.0,2000101573,2002107238,200908030410,2,-2.0,0,0.1313364055299539,0,2,0,3600,2009-05-03
2006-11-05,5,1,11,アルゼンチン共和国杯(G2),200605050211,14,5,7,71,5,5,05339,56.0,1,151.5,-1.799999999999983,11.25,32.1,35,436.0,2001104325,2002107238,200908030410,2,8.0,0,0.12844036697247707,0,2,0,2500,2009-05-03
2006-05-28,5,1,12,目黒記念(G2),200605030412,17,2,3,35,1,7,00674,56.0,2,154.5,0.5,2.0,33.1,38,428.0,2001103452,2002107238,200908030410,2,-4.0,0,0.1308411214953271,0,2,0,2500,2009-05-03
2006-04-30,8,1,11,天皇賞(春)(G1),200608030411,17,3,5,369,5,9,00674,58.0,1,195.3,0.20000000000000284,2.75,34.85,35,432.0,2002100816,2002107238,200908030410,0,2.0,0,0.13425925925925927,0,2,0,3200,2009-05-03
2006-02-12,5,1,11,ダイヤモンドS(G3),200605010611,15,8,15,198,9,3,00674,54.0,1,210.8,0.09999999999999432,7.75,36.75,36,430.0,2000101238,2002107238,200908030410,1,-4.0,0,0.12558139534883722,0,2,0,3400,2009-05-03
2006-01-15,8,1,11,日経新春杯(G2),200608010611,12,5,6,82,4,6,00674,54.0,2,146.9,0.5999999999999943,2.0,35.55,37,434.0,2002103091,2002107238,200908030410,2,4.0,0,0.12442396313364056,0,2,0,2400,2009-05-03
2009-01-25,6,1,11,アメリカジョッキーC(G2),200906010811,13,6,9,275,9,4,01085,57.0,1,134.4,1.799999999999983,8.0,36.25,35,498.0,2003107368,2003100738,200908030410,2,4.0,0,0.1144578313253012,0,2,0,2200,2009-05-03
