horse_id,bday,tamer_id,owner_id,producer_id,production_area,lifetime_record,wined_race_title,inbreeding_1,inbreeding_2,father,faths_father,faths_mother,mother,moths_father,moths_mother
2008103095,2008-04-16,00348,226800,NaN,ノーザンファーム,"1億6,364万円 (中央)",2008103095,201108060311,NaN,2000101426,000a00033a,000a000285,1994108709,1989109102,000a0002b2
2008103206,2008-04-10,01083,494800,NaN,ノーザンファーム,"5億7,994万円 (中央)",2008103206,201406030111,NaN,2001103038,000a00033a,1990104626,1994109504,000a0016d4,000a0000b6
2002107238,2002-02-26,01098,695004,110021,三石町,63戦9勝 [9-6-5-43],201009010811,2007103697,1998110128,1995108742,000a001d7e,000a0002c9,000a0003b3,000a0019b4,000a00af39
2003100738,2003-03-18,00399,546800,NaN,ビッグレッドファーム,"5億5,703万円 (中央)",2003100738,200908030410,NaN,1993190010,000a001b87,000a00abc0,1993108511,1985103538,000a0060b8
2004107116,2004-05-08,01070,138007,610030,浦河町,34戦6勝 [6-6-2-20],201008030410,2003107211,2005106900,1998101786,1983109006,000a00657c,1992109997,000a00033a,1978106847
2005106934,2005-04-24,01018,966007,100328,門別町,40戦6勝 [6-4-1-29],201005030412,2006106744,,1998101516,000a00033a,1987103805,2000106895,1983109006,1987101735
2006103168,2006-04-03,01071,708800,373126,安平町,32戦4勝 [4-3-2-23],200906050111,2000107542,2007103143,1993109188,000a00033a,000a0062c2,1993109154,1983109006,1980101983
2006190010,2006-03-06,05559,103033,NaN,英,35戦3勝 [3-8-6-18],2012G0a01704,,,000a001e13,000a0018ea,000a009bee,000a011f56,000a000271,000a00a2d0
2007101798,2007-05-15,01095,523005,400018,浦河町,53戦6勝 [6-4-8-35],201208040311,2014103551,2006102307,1995108676,000a0019b4,000a00a4b9,1999101934,1993109188,1994100910
2007106370,2007-04-12,01009,695004,000367,平取町,36戦6勝 [6-6-3-21],201202020211,2001107331,1998106923,1999106689,000a00033a,000a0065ef,1990105562,000a0003bd,1979104102
2008100484,2008-02-27,01042,297002,333084,新ひだか町,34戦9勝 [9-3-2-20],201306050111,2009103759,2007104376,2000101426,000a00033a,000a000285,1999100342,1983109006,1995105353
2008101521,2008-05-17,01107,794002,500426,浦河町,27戦6勝 [6-3-3-15],201509020610,2011106405,2004101980,1994108729,000a00033a,1988107344,1999101575,000a000d7f,1983106394
2008102985,2008-04-21,01055,270006,393126,千歳市,25戦4勝 [4-5-6-10],201308050611,2009105961,2007102912,2002100816,000a00033a,000a0003a2,000a010abb,000a001ccd,000a0109e4
2008103079,2008-02-20,01084,398002,373126,安平町,28戦7勝 [7-6-5-10],2014B6a00609,2016104702,2009106065,2001103038,000a00033a,1990104626,2000101626,1993190001,000a0065ce
2008103095,2008-04-16,00348,226800,NaN,ノーザンファーム,"1億6,364万円 (中央)",2008103095,201108060311,NaN,2000101426,000a00033a,000a000285,1994108709,1989109102,000a0002b2
2008103165,2008-04-18,01061,790005,373126,安平町,39戦7勝 [7-3-2-27],201305021212,2015104797,2011103876,1992102988,000a000082,000a00617d,2000101583,000a00033a,000a0001a4
2008103235,2008-02-22,01002,180800,NaN,ノーザンファーム,"1億6,971万円 (中央)",2008103235,201109060111,NaN,1998101516,000a00033a,1987103805,1999107014,1983109006,000a006618
2009102739,2009-03-06,01105,882800,403394,日高町,28戦13勝 [13-3-2-10],201206050810,2011100651,2015101700,1994108729,000a00033a,1988107344,1998106155,1987107235,1987106268
2009106155,2009-02-22,01075,419030,373126,安平町,15戦4勝 [4-3-1-7],201308010411,2014105185,2008103156,2001103038,000a00033a,1990104626,2000110006,000a00185a,000a00a8a4
