race_id,rank,frame_number,horse_number,horse_id,age,burden_weight,rider_id,popular,tamer_id,owner_id,is_senba,is_mesu,is_osu,race_round,weather,ground_status,where_racecourse,total_horse_number,is_left_right_straight
201905020802,9,6,10,2016104107,3,56.0,1150,12.0,1026,248033,0,0,1,2,天候 : 晴,ダート : 良,東京,14,左
201905020802,10,5,7,2016104715,3,56.0,5585,4.0,1116,790005,1,0,0,2,天候 : 晴,ダート : 良,東京,14,左
201905020802,11,6,9,2016102991,3,54.0,1158,9.0,405,321004,0,0,1,2,天候 : 晴,ダート : 良,東京,14,左
201905020802,12,3,3,2016103030,3,56.0,422,11.0,1090,978800,0,0,1,2,天候 : 晴,ダート : 良,東京,14,左
201905020802,13,4,5,2016105325,3,56.0,663,14.0,1081,470006,0,0,1,2,天候 : 晴,ダート : 良,東京,14,左
201905020802,14,1,1,2016100365,3,55.0,1161,13.0,437,390002,0,0,1,2,天候 : 晴,ダート : 良,東京,14,左
201905020806,1,1,1,2015100587,4,55.0,1119,3.0,1131,329004,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,2,4,7,2015101319,4,56.0,1163,13.0,1035,768006,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,3,2,4,2014100050,5,57.0,1085,8.0,412,835030,1,0,0,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,4,3,6,2015104477,4,57.0,5203,2.0,1017,172002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,5,6,11,2015100942,4,57.0,1075,1.0,405,321004,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,6,5,9,2015101903,4,57.0,684,4.0,1125,274002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,7,3,5,2014102865,5,57.0,1051,15.0,1093,163002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,8,1,2,2015103761,4,57.0,1150,11.0,1167,879800,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,9,8,16,2015104458,4,55.0,1158,6.0,1109,52009,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,10,2,3,2012101143,7,57.0,1014,7.0,1027,877800,1,0,0,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,11,4,8,2015102018,4,57.0,422,5.0,1134,441009,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,12,7,14,2015101381,4,57.0,1096,9.0,1145,224007,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,13,6,12,2012100999,7,54.0,1179,14.0,1008,897009,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,14,7,13,2015101896,4,57.0,689,12.0,1081,438002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,15,8,15,2015103748,4,54.0,1161,16.0,1005,754005,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
201905020806,16,5,10,2015103047,4,57.0,1091,10.0,437,851005,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020809,1,8,11,2016110013,3,57.0,5212,3.0,438,3060,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,2,1,1,2016100358,3,57.0,1092,1.0,1026,677009,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,3,5,5,2016105885,3,56.0,1014,8.0,1085,245030,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,4,5,6,2016102633,3,56.0,5386,10.0,1157,843800,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,5,6,8,2016110141,3,54.0,1096,9.0,1116,151006,0,1,0,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,6,7,9,2016104491,3,56.0,641,11.0,1092,829800,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,7,7,10,2016105547,3,56.0,1169,7.0,1076,905033,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,8,3,3,2016104624,3,56.0,666,6.0,399,708800,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,9,4,4,2016104681,3,56.0,1077,5.0,1079,226800,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,10,2,2,2016100190,3,54.0,689,12.0,1152,44803,0,1,0,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,11,8,12,2016100546,3,56.0,1138,4.0,388,331803,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020809,12,6,7,2016110161,3,56.0,5585,2.0,1070,629007,0,0,1,9,天候 : 晴,ダート : 良,東京,12,左
201905020812,1,7,13,2014110109,5,57.0,5585,1.0,1070,859007,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,2,4,7,2014102562,5,57.0,5386,4.0,1134,770006,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,3,5,9,2014101964,5,57.0,5203,5.0,1066,321800,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,4,6,12,2015105549,4,57.0,1096,3.0,417,629800,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,5,5,10,2015104347,4,57.0,666,6.0,1097,379008,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,6,6,11,2015105332,4,57.0,1092,10.0,1048,159800,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,7,8,16,2014106529,5,57.0,733,11.0,1002,334009,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,8,4,8,2013103403,6,57.0,1091,15.0,1084,546800,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,9,2,3,2013110111,6,57.0,1077,8.0,399,506800,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,10,1,1,2013105325,6,57.0,1169,14.0,1054,808800,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,11,7,14,2014110084,5,55.0,1088,7.0,1046,151006,0,1,0,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,12,2,4,2012103540,7,57.0,1085,13.0,1150,224007,1,0,0,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,13,1,2,2014100484,5,57.0,1122,2.0,1088,89803,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,14,3,5,2011106544,8,57.0,1062,16.0,1165,629007,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,15,3,6,2014104427,5,57.0,5212,9.0,427,798008,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020812,16,8,15,2013110103,6,57.0,1163,12.0,1062,128008,0,0,1,12,天候 : 曇,ダート : 良,東京,16,左
201905020901,1,7,13,2016100312,3,54.0,5386,1.0,1108,818008,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,2,3,6,2016105205,3,54.0,1038,6.0,1163,148800,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,3,6,12,2016101377,3,54.0,726,9.0,1024,571006,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,4,1,2,2016101334,3,54.0,422,5.0,1008,897009,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,5,1,1,2016105104,3,54.0,1119,10.0,1115,208008,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,6,8,15,2016104790,3,54.0,1150,8.0,1141,790005,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,7,4,8,2016101323,3,54.0,733,7.0,1076,338030,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,8,2,3,2016105895,3,54.0,1146,11.0,392,624007,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,9,8,16,2016104806,3,54.0,5585,2.0,1152,226800,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,10,5,10,2016106410,3,51.0,1179,4.0,1162,837033,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,11,7,14,2016101761,3,53.0,1169,13.0,1068,851009,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,12,2,4,2016103305,3,54.0,684,15.0,1133,3060,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,13,6,11,2016105569,3,54.0,1122,3.0,1127,854800,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,14,5,9,2016106338,3,54.0,689,16.0,1076,541800,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,15,3,5,2016102810,3,54.0,1153,12.0,1043,945004,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020901,16,4,7,2016105158,3,54.0,1118,14.0,1089,415800,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905020902,1,3,5,2016104937,3,56.0,1122,4.0,1127,72803,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,2,3,6,2016105059,3,56.0,5386,3.0,1108,331002,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,3,5,9,2016102230,3,56.0,689,10.0,1100,16700,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,4,2,4,2016105500,3,56.0,1009,12.0,1106,851009,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,5,4,8,2016100220,3,56.0,641,6.0,1094,220030,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,6,6,11,2016106180,3,56.0,1085,1.0,1153,441006,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,7,1,2,2016104996,3,56.0,660,2.0,1059,537009,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,8,6,12,2016100597,3,55.0,1169,5.0,1064,788800,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,9,7,14,2016103694,3,56.0,663,9.0,1008,541800,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,10,8,15,2016102180,3,54.0,684,15.0,1118,363800,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,11,4,7,2016100786,3,51.0,1179,14.0,1090,70803,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,12,1,1,2016106548,3,56.0,422,7.0,1112,405006,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,13,8,16,2016102744,3,56.0,1118,16.0,1116,13700,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,14,2,3,2016106013,3,56.0,1119,8.0,1067,514008,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,15,5,10,2016104962,3,54.0,1153,13.0,1008,758005,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905020902,16,7,13,2016102655,3,56.0,1150,11.0,1077,905033,0,0,1,2,天候 : 晴,ダート : 良,東京,16,左
201905020903,1,2,3,2016110098,3,54.0,660,3.0,1115,310007,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,2,5,9,2016100216,3,53.0,1169,5.0,1094,515800,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,3,6,12,2016106541,3,56.0,5585,1.0,1020,362030,0,0,1,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,4,4,7,2016106452,3,56.0,1085,4.0,1152,162033,0,0,1,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,5,2,4,2016103101,3,53.0,1179,2.0,1089,556033,0,0,1,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,6,4,8,2016103007,3,54.0,1038,8.0,392,608033,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,7,7,13,2016100078,3,54.0,689,12.0,1052,851009,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,8,5,10,2016105180,3,56.0,5386,7.0,408,274002,0,0,1,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,9,1,2,2016100297,3,56.0,1118,13.0,1131,514009,1,0,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,10,7,14,2016100690,3,56.0,1009,11.0,359,716800,0,0,1,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,11,1,1,2016104037,3,56.0,1150,14.0,1068,641030,1,0,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,12,8,15,2016103753,3,56.0,733,6.0,1112,934006,0,0,1,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,13,6,11,2016106078,3,54.0,1119,9.0,1014,163002,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,14,3,5,2016105279,3,54.0,1129,15.0,408,629800,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020903,15,8,16,2016103023,3,54.0,1122,10.0,399,854800,0,1,0,3,天候 : 晴,ダート : 良,東京,16,左
201905020906,1,2,3,2016100360,3,56.0,1118,11.0,1014,390002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,2,7,13,2016104677,3,56.0,5585,3.0,1117,790005,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,3,5,9,2016102170,3,56.0,5386,1.0,1118,960030,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,4,3,6,2016104492,3,56.0,5568,5.0,1134,138007,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,5,7,14,2016110065,3,56.0,663,14.0,1092,41002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,6,5,10,2016103950,3,55.0,1169,2.0,1158,742005,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,7,1,1,2016101704,3,56.0,684,13.0,1108,897009,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,8,2,4,2016104903,3,54.0,1153,6.0,1108,758005,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,9,8,16,2016104252,3,56.0,422,9.0,1133,231033,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,10,4,8,2016101636,3,53.0,1179,16.0,1074,89803,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,11,1,2,2016106069,3,56.0,1122,8.0,436,677009,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,12,6,11,2016104378,3,56.0,1150,10.0,1017,808800,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,13,8,15,2016105320,3,56.0,1038,7.0,1075,19004,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,14,6,12,2016103096,3,56.0,689,15.0,1106,26700,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,15,4,7,2016104023,3,56.0,1085,12.0,1150,50803,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020906,16,3,5,2016105007,3,56.0,660,4.0,1118,415800,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905020907,1,3,5,2014101093,5,55.0,5386,2.0,362,170800,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,2,2,3,2015106280,4,55.0,422,3.0,359,321006,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,3,8,16,2015102595,4,55.0,5568,1.0,386,308002,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,4,6,11,2015101744,4,55.0,684,9.0,405,173033,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,5,1,1,2015104640,4,55.0,1085,5.0,1119,252030,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,6,7,13,2015105867,4,55.0,1122,4.0,1118,19800,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,7,5,10,2015102504,4,55.0,1009,8.0,1035,716800,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,8,4,7,2015102908,4,55.0,733,13.0,1152,44803,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,9,4,8,2014106210,5,54.0,1169,6.0,1169,89803,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,10,2,4,2013104516,6,55.0,689,10.0,1106,75006,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,11,6,12,2015105430,4,55.0,1153,12.0,1141,906033,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,12,3,6,2015103670,4,52.0,1179,11.0,405,854800,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,13,8,15,2015101083,4,55.0,1118,14.0,437,290033,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,14,7,14,2015104762,4,55.0,663,7.0,1094,796002,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,15,5,9,2015102949,4,55.0,641,16.0,1112,430033,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020907,16,1,2,2015101833,4,55.0,1150,15.0,436,740800,0,1,0,7,天候 : 晴,ダート : 良,東京,16,左
201905020908,1,3,5,2015105136,4,54.0,1179,3.0,417,951033,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,2,7,13,2014100916,5,57.0,5386,2.0,1051,158033,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,3,6,12,2011101037,8,57.0,1031,14.0,380,382004,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,4,7,14,2015101404,4,55.0,1122,4.0,1097,274002,0,1,0,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,5,5,9,2015105858,4,57.0,641,6.0,359,457002,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,6,2,3,2014103175,5,55.0,1153,12.0,1096,7803,0,1,0,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,7,8,16,2015102909,4,57.0,1146,15.0,1005,149002,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,8,5,10,2014105032,5,57.0,660,5.0,1043,684006,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,9,2,4,2014100065,5,56.0,1169,8.0,1067,441033,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,10,4,8,2014102218,5,57.0,1118,7.0,1114,168006,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,11,8,15,2013102129,6,57.0,1150,16.0,436,29007,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,12,6,11,2015101496,4,57.0,1038,13.0,1125,994002,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,13,3,6,2015105609,4,57.0,422,1.0,1079,75803,1,0,0,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,14,4,7,2014101419,5,57.0,1085,9.0,1008,159033,1,0,0,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,15,1,2,2015100260,4,57.0,733,10.0,1020,898004,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020908,16,1,1,2014104377,5,57.0,663,11.0,1081,370008,0,0,1,8,天候 : 晴,ダート : 良,東京,16,左
201905020910,1,1,1,2014106256,5,57.0,5585,1.0,1101,790005,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,2,6,12,2014103035,5,57.0,660,6.0,1043,542800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,3,1,2,2015104750,4,57.0,422,4.0,1116,506800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,4,6,11,2013105857,6,57.0,1150,8.0,1038,486800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,5,4,8,2015100548,4,57.0,1009,5.0,1116,399030,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,6,7,13,2014105509,5,57.0,5568,10.0,420,415800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,7,4,7,2015110104,4,56.0,1122,3.0,1144,138007,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,8,8,16,2015100274,4,57.0,1118,7.0,1116,858800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,9,7,14,2014103361,5,57.0,1169,9.0,362,382004,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,10,3,6,2015104739,4,57.0,5386,2.0,1055,619800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,11,3,5,2014104103,5,57.0,641,11.0,1088,89803,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,12,5,9,2011101089,8,57.0,689,16.0,427,127008,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,13,2,3,2015100098,4,57.0,684,13.0,1093,336030,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,14,8,15,2015100299,4,57.0,1038,15.0,1127,253030,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,15,2,4,2015103320,4,57.0,1085,12.0,1167,858800,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905020910,16,5,10,2013100918,6,57.0,1153,14.0,1141,735033,0,0,1,10,天候 : 晴,ダート : 良,東京,16,左
201905021001,1,3,5,2016100505,3,54.0,5386,1.0,1106,535006,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,2,1,1,2016104061,3,56.0,1075,4.0,1023,581007,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,3,6,11,2016101490,3,56.0,1092,6.0,1088,547800,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,4,4,8,2016101245,3,56.0,684,13.0,420,830030,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,5,4,7,2016100990,3,53.0,1173,3.0,1093,163002,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,6,7,13,2016103545,3,56.0,1150,14.0,436,239002,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,7,5,10,2016101842,3,56.0,1093,11.0,1064,796002,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,8,5,9,2016106262,3,55.0,1163,9.0,1051,247030,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,9,3,6,2016102979,3,56.0,1085,2.0,1116,59803,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,10,6,12,2016102650,3,56.0,1014,5.0,1150,224007,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,11,8,15,2016100448,3,54.0,733,8.0,405,527030,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,12,2,4,2016105494,3,52.0,1158,15.0,436,854800,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,13,7,14,2016106458,3,56.0,1018,12.0,1012,855030,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,14,2,3,2016102346,3,54.0,5203,7.0,423,281008,0,1,0,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,15,1,2,2016106389,3,56.0,1127,16.0,1163,51700,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021001,16,8,16,2016105039,3,56.0,1118,10.0,1089,274002,0,0,1,1,天候 : 晴,ダート : 良,東京,16,左
201905021002,1,6,12,2016101223,3,54.0,666,2.0,1010,953030,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,2,1,1,2016105816,3,54.0,1014,1.0,1067,909006,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,3,6,11,2016106099,3,54.0,5386,4.0,1086,966007,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,4,1,2,2016102344,3,54.0,1075,7.0,1089,482002,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,5,8,15,2016105229,3,54.0,660,6.0,1112,353031,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,6,3,6,2016101224,3,52.0,1158,3.0,1079,675033,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,7,5,10,2016106150,3,54.0,1150,9.0,1076,905033,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,8,7,13,2016103952,3,54.0,1018,5.0,1074,505006,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,9,2,3,2016104478,3,54.0,1032,8.0,1102,506800,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,10,2,4,2016102122,3,54.0,733,11.0,423,536800,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,11,4,7,2016106248,3,54.0,1085,13.0,1153,265008,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,12,7,14,2016102088,3,53.0,1169,10.0,1008,83031,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,13,8,16,2016100407,3,53.0,1163,12.0,1124,399009,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,14,5,9,2016104297,3,53.0,1165,15.0,1047,132030,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,15,3,5,2016100313,3,54.0,1061,14.0,1131,855030,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021002,16,4,8,2016102629,3,51.0,1173,16.0,1030,329004,0,1,0,2,天候 : 晴,ダート : 良,東京,16,左
201905021003,1,8,11,2016102272,3,56.0,5212,1.0,1143,137030,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,2,6,8,2016100848,3,56.0,5386,3.0,1093,702009,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,3,4,4,2016102168,3,55.0,1163,6.0,1159,304008,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,4,3,3,2016101988,3,56.0,1088,2.0,1165,731006,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,5,8,12,2016101204,3,56.0,1127,7.0,1145,486800,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,6,7,9,2016103362,3,54.0,1092,10.0,1125,284008,0,1,0,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,7,6,7,2016100365,3,55.0,1165,12.0,437,390002,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,8,2,2,2016103573,3,56.0,5429,9.0,1120,997800,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,9,5,5,2016100402,3,55.0,1169,5.0,1064,855030,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,10,1,1,2016102304,3,56.0,5203,4.0,1008,70700,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,11,5,6,2016100646,3,56.0,1075,8.0,1048,89803,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021003,12,7,10,2016101638,3,54.0,1158,11.0,1150,542800,0,0,1,3,天候 : 晴,ダート : 良,東京,12,左
201905021006,1,4,7,2016100598,3,56.0,1014,2.0,1111,370008,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,2,8,16,2016101930,3,54.0,684,3.0,1096,80005,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,3,1,1,2016104876,3,55.0,1163,12.0,1075,224007,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,4,5,9,2016100855,3,56.0,5386,1.0,1124,28803,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,5,6,12,2016105167,3,56.0,1075,8.0,1116,525030,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,6,1,2,2016101560,3,53.0,1173,10.0,1014,163002,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,7,5,10,2016104929,3,54.0,726,5.0,1024,243033,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,8,8,15,2016104966,3,54.0,5212,6.0,1023,758005,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,9,2,3,2016105087,3,56.0,733,7.0,1027,13803,0,0,1,6,天候 : 晴,ダート : 良,東京,16,左
201905021006,10,6,11,2016105665,3,54.0,1085,11.0,435,367800,0,1,0,6,天候 : 晴,ダート : 良,東京,16,左
