date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner_up_horse_id,prize,horse_id,target_race_id
2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),201507030811,16,7,13,19.1,9,16,01092,56,芝1600,良,1:34.7,1.3,7-2-2,34.7-35.2,36.5,500(-6),2010100200, ,2010104435,201306030811
2015/06/13,3東京3,曇,11,アハルテケS(OP),201505030311,16,1,2,5.9,3,9,01092,56,ダ1600,良,1:36.4,0.6,5-5,35.1-36.4,36.6,506(+4),2007100828, ,2010104435,201306030811
2015/05/17,2東京8,晴,12,BSイレブン賞(1600万下),201505020812,16,7,14,17.3,6,1,01115,57.5,ダ1600,良,1:36.3,-0.3,1-1,35.1-36.3,36.3,502(-8),2010105845,"1,854.3",2010104435,201306030811
2015/04/25,3京都1,晴,11,錦S(1600万下),201508030111,8,5,5,6.1,3,7,00700,57,芝1600,良,1:33.0,1.0,7-8,34.0-35.3,34.9,510(+2),2011101390, ,2010104435,201306030811
2014/12/13,5阪神3,晴,10,六甲アイランドS(1600万下),201409050310,15,7,13,3.7,1,9,00700,57,芝1400,良,1:21.5,0.5,10-7,33.8-36.0,35.6,508(+2),2011104231, ,2010104435,201306030811
2014/11/16,5京都4,晴,10,修学院S(1600万下),201408050410,14,4,5,9.7,5,9,00700,58,芝1600,良,1:33.3,0.7,14-14,35.0-34.3,33.5,506(+6),2010103798, ,2010104435,201306030811
2014/10/18,4京都4,晴,11,清水S(1600万下),201408040411,11,7,9,7.2,2,2,00700,57,芝1600,良,1:33.2,0.2,6-7,35.1-34.1,33.7,500(-4),2010104134,727.4,2010104435,201306030811
2014/06/15,3東京4,晴,10,多摩川S(1600万下),201405030410,18,8,16,7.3,4,8,00660,58,芝1600,良,1:33.6,0.5,4-4,33.7-36.6,35.7,504(+2),2010100035, ,2010104435,201306030811
2014/05/17,2東京7,晴,11,京王杯スプリングC(G2),201405020711,15,8,15,19.7,8,4,00660,56,芝1400,良,1:20.2,0.5,5-5,33.7-35.0,34.6,502(-2),2006105511,860.0,2010104435,201306030811
2014/05/04,1新潟2,晴,11,谷川岳S(OP),201404010211,16,2,3,6.5,4,10,01093,56,芝1600,良,1:35.9,0.7,16-16,37.4-32.8,32.3,504(0),2009103402, ,2010104435,201306030811
2014/02/08,2京都3,曇,11,すばるS(OP),201408020311,15,7,14,8.0,3,9,00705,56,ダ1400,重,1:22.7,1.0,6-7,34.5-35.4,35.9,504(-2),2010110127, ,2010104435,201306030811
2014/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),201408010111,16,5,9,5.7,2,15,00705,56,芝1600,良,1:34.8,2.3,3-5,34.7-34.4,36.4,506(+10),2009105771, ,2010104435,201306030811
2013/11/23,5東京7,晴,11,キャピタルS(OP),201305050711,18,4,8,9.0,4,3,00705,56,芝1600,良,1:33.3,0.1,3-4,35.0-34.3,34.0,496(+12),2009105825,535.5,2010104435,201306030811
2013/05/26,2東京12,晴,10,東京優駿(G1),201305021210,18,3,5,27.6,6,11,00705,57,芝2400,良,2:24.9,0.6,13-6-1-2,35.0-35.2,35.8,484(-8),2010105827, ,2010104435,201306030811
2013/04/14,3中山8,晴,11,皐月賞(G1),201306030811,18,1,1,33.6,10,9,01093,57,芝2000,良,1:58.9,0.9,18-18-18-18,34.1-35.9,35.1,492(+4),2010103783, ,2010104435,201306030811
2013/03/16,1阪神7,晴,11,若葉S(OP),201309010711,11,8,10,2.7,1,8,01093,56,芝2000,良,2:01.8,1.1,10-6-3-3,36.7-35.7,36.6,488(-2),2010104080, ,2010104435,201306030811
2013/02/10,1東京6,晴,11,共同通信杯(G3),201305010611,10,7,8,5.6,4,1,00660,56,芝1800,良,1:46.0,-0.2,3-2-2,36.0-34.0,33.8,490(-8),2010104306,"3,737.1",2010104435,201306030811
2013/01/19,1京都6,晴,10,若駒S(OP),201308010610,9,1,1,5.3,4,3,00666,56,芝2000,良,2:01.9,0.2,9-9-9-9,35.1-35.0,34.2,498(0),2010104396,483.1,2010104435,201306030811
2012/10/06,4京都1,晴,11,デイリー杯2歳S(G2),201208040111,12,6,7,2.0,1,11,01128,55,芝1600,良,1:35.4,0.7,9-8,35.7-34.3,34.2,498(-8),2010100356, ,2010104435,201306030811
2012/09/09,4阪神2,晴,5,2歳新馬,201209040205,11,3,3,2.7,1,1,01128,54,芝1600,良,1:36.6,-0.3,10-11,37.1-33.7,33.0,506(0),2010102982,700.0,2010104435,201306030811
2018/01/07,1京都2,晴,11,万葉S(OP),201808010211,9,5,5,2.6,1,6,01088,57,芝3000,良,3:08.5,1.5,4-4-4-6,36.7-35.8,36.8,490(+6),2010106229, ,2010104866,201306030811
2017/09/03,2札幌6,晴,11,丹頂S(OP),201701020611,14,2,2,6.2,3,5,01095,57,芝2600,良,2:44.6,0.4,3-3-3-8,39.0-37.7,37.8,484(+8),2011104030,240.0,2010104866,201306030811
2017/08/20,2札幌2,晴,11,札幌記念(G2),201701020211,13,5,6,43.8,9,7,01095,57,芝2000,良,2:00.9,0.5,3-3-3-4,35.4-35.7,35.9,476(-12),2011102151, ,2010104866,201306030811
2017/07/16,2函館4,曇,11,函館記念(G3),201702020411,16,7,14,69.1,14,2,01095,56.5,芝2000,重,2:01.4,0.2,3-3-4-3,35.6-36.2,36.1,488(0),2011104117,"1,616.0",2010104866,201306030811
2017/04/30,3京都4,晴,11,天皇賞(春)(G1),201708030411,17,4,8,211.5,14,13,01095,58,芝3200,良,3:15.1,2.6,9-10-11-12,35.6-35.5,36.7,488(-2),2012102013, ,2010104866,201306030811
2017/03/19,1阪神8,晴,11,阪神大賞典(G2),201709010811,10,7,8,48.0,6,4,01095,56,芝3000,良,3:03.4,0.8,2-2-2-2,36.2-35.8,36.6,490(+4),2013106101,"1,000.0",2010104866,201306030811
2017/01/05,1京都1,晴,10,万葉S(OP),201708010110,12,7,10,5.1,2,1,05538,56,芝3000,良,3:06.1,-0.1,4-4-4-3,37.1-37.6,37.3,486(+2),2009106222,"2,425.9",2010104866,201306030811
2016/12/03,5中山1,曇,11,ステイヤーズS(G2),201606050111,13,4,4,29.5,6,5,01092,56,芝3600,良,3:48.8,1.4,2-2-1-1,38.3-35.7,37.1,484(+6),2011104019,620.0,2010104866,201306030811
2016/10/10,4京都3,晴,11,京都大賞典(G2),201608040311,10,5,5,74.7,8,10,01116,56,芝2400,良,2:26.9,1.4,6-7-5-6,36.2-33.7,34.6,478(-4),2012102013, ,2010104866,201306030811
2016/09/04,2札幌6,曇,11,丹頂S(OP),201601020611,13,7,11,8.8,5,2,01095,56,芝2600,良,2:41.3,0.2,2-2-2-2,37.9-35.8,35.9,482(+2),2012103496,968.4,2010104866,201306030811
2016/08/06,1札幌3,晴,11,札幌日経OP(OP),201601010311,14,5,7,8.4,4,6,01122,58,芝2600,良,2:40.5,0.7,4-4-2-2,37.0-35.8,36.4,480(-4),2012104650, ,2010104866,201306030811
2016/05/29,2東京12,晴,12,目黒記念(G2),201605021212,18,7,14,51.0,13,10,01092,56,芝2500,良,2:31.3,0.7,3-3-3-2,29.7-34.9,35.5,484(+2),2012104713, ,2010104866,201306030811
2016/04/23,2東京1,曇,10,メトロポリタンS(OP),201605020110,6,1,1,4.8,3,2,01092,56,芝2400,良,2:26.3,0.1,2-2-3-3,36.7-35.0,34.6,482(-6),2012104650,965.0,2010104866,201306030811
2016/03/20,1阪神8,晴,11,阪神大賞典(G2),201609010811,11,7,9,72.1,9,4,05336,56,芝3000,良,3:06.8,1.0,2-2-2-2,37.1-35.6,36.5,488(0),2012104759,"1,000.0",2010104866,201306030811
2016/02/21,1小倉4,晴,11,小倉大賞典(G3),201610010411,16,6,12,38.7,12,13,01092,56,芝1800,良,1:47.6,0.9,3-3-5-7,35.5-35.3,36.0,488(+10),2012104069, ,2010104866,201306030811
2015/09/27,4中山7,晴,11,産経賞オールカマー(G2),201506040711,15,6,11,33.3,11,12,01092,56,芝2200,良,2:13.5,1.6,8-8-7-8,35.8-34.9,35.8,478(0),2011103584, ,2010104866,201306030811
2015/09/06,2札幌6,晴,11,丹頂S(OP),201501020611,14,4,6,2.8,1,3,01092,57,芝2600,良,2:42.7,0.9,4-2-1-2,37.0-36.1,37.0,478(-4),2010100460,584.5,2010104866,201306030811
2015/08/08,1札幌3,晴,11,札幌日経OP(OP),201501010311,11,8,11,3.9,2,2,01092,58,芝2600,良,2:38.8,0.1,2-2-2-2,37.0-35.0,35.0,482(+2),2007102705,926.6,2010104866,201306030811
2015/05/03,3京都4,晴,11,天皇賞(春)(G1),201508030411,17,3,5,141.2,15,14,01092,58,芝3200,良,3:16.4,1.7,4-5-5-6,36.1-35.3,36.7,480(+4),2009102739, ,2010104866,201306030811
2015/03/28,3中山1,晴,11,日経賞(G2),201506030111,12,6,7,22.8,8,7,01092,56,芝2500,良,2:30.9,0.7,3-3-3-3,29.8-35.1,35.2,476(-22),2011105911, ,2010104866,201306030811
2015/01/18,1京都7,晴,11,日経新春杯(G2),201508010711,18,4,7,5.5,2,7,01092,57,芝2400,良,2:25.4,0.6,3-3-3-2,35.7-34.4,34.8,498(+14),2011105911, ,2010104866,201306030811
2014/11/30,5東京9,晴,11,ジャパンC(G1),201405050911,18,6,12,127.8,13,10,01092,57,芝2400,良,2:24.6,1.5,2-2-2-1,36.0-35.2,36.7,484(+2),2010104155, ,2010104866,201306030811
2014/10/14,4京都3,曇,11,京都大賞典(G2),201408040311,12,7,10,13.1,6,2,01092,56,芝2400,良,2:24.2,0.0,2-2-2-2,36.3-35.1,34.5,482(+6),2010104439,"2,524.4",2010104866,201306030811
2014/09/07,2札幌6,晴,11,丹頂S(OP),201401020611,14,6,9,3.8,1,1,01092,55,芝2600,良,2:43.2,0.0,3-3-3-2,37.0-37.0,36.7,476(0),2008101521,"2,232.9",2010104866,201306030811
2014/08/24,2札幌2,晴,11,札幌記念(G2),201401020211,14,3,3,118.1,13,6,01018,57,芝2000,良,2:00.3,1.2,6-5-4-4,34.9-36.3,37.1,476(-6),2011104000, ,2010104866,201306030811
2014/06/15,3東京4,晴,11,エプソムC(G3),201405030411,17,5,10,10.4,3,4,00422,56,芝1800,良,1:46.4,0.2,2-3-3,35.9-34.2,34.2,482(-6),2009102678,600.0,2010104866,201306030811
2014/06/01,2東京12,晴,12,目黒記念(G2),201405021212,16,7,13,9.3,3,8,05416,55,芝2500,良,2:31.5,0.5,6-6-7-7,29.9-35.2,35.1,488(-4),2008104739, ,2010104866,201306030811
2014/05/11,1新潟4,晴,11,新潟大賞典(G3),201404010411,16,1,2,10.6,4,7,01092,55,芝2000,良,1:59.6,0.4,8-7,36.4-34.1,33.9,492(0),2010103776, ,2010104866,201306030811
2014/03/23,1阪神8,晴,11,阪神大賞典(G2),201409010811,9,7,7,31.5,6,8,01018,55,芝3000,良,3:09.5,2.9,8-7-8-6,38.2-35.0,37.0,492(-4),2009102739, ,2010104866,201306030811
2013/12/22,5中山8,晴,10,有馬記念(G1),201306050810,16,4,7,113.7,16,5,01018,55,芝2500,良,2:34.3,2.0,9-8-8-4,30.3-36.7,38.3,496(-6),2008102636,"2,000.0",2010104866,201306030811
2013/12/07,5阪神3,晴,11,朝日チャレンジC(G3),201309050311,18,2,3,5.8,3,6,01018,55,芝1800,良,1:46.8,0.3,4-4,36.1-34.2,34.2,502(+12),2009102619, ,2010104866,201306030811
2013/10/20,4京都7,曇,11,菊花賞(G1),201308040711,18,4,8,43.8,11,8,01018,57,芝3000,不,3:07.0,1.8,5-4-11-8,37.2-36.1,36.8,490(+10),2010104155, ,2010104866,201306030811
2013/09/22,4阪神7,晴,11,神戸新聞杯(G2),201309040711,18,7,13,23.0,6,5,01018,56,芝2400,良,2:25.6,0.8,5-5-5-4,35.3-34.5,35.1,480(-8),2010104155,520.0,2010104866,201306030811
2013/05/26,2東京12,晴,10,東京優駿(G1),201305021210,18,5,10,64.8,10,8,01018,57,芝2400,良,2:24.7,0.4,9-11-10-10,35.0-35.2,34.2,488(+2),2010105827, ,2010104866,201306030811
2013/04/14,3中山8,晴,11,皐月賞(G1),201306030811,18,3,5,25.9,8,5,01018,57,芝2000,良,1:58.5,0.5,10-10-11-8,34.1-35.9,35.6,486(0),2010103783,970.0,2010104866,201306030811
2013/03/17,2中山8,晴,11,フジTVスプリングS(G2),201306020811,16,1,2,6.2,3,2,01018,56,芝1800,良,1:48.0,0.2,5-6-5-5,36.8-35.6,35.1,486(-6),2010103783,"2,133.2",2010104866,201306030811
2013/02/03,2京都4,晴,11,きさらぎ賞(G3),201308020411,8,3,3,8.3,6,1,01018,56,芝1800,良,1:48.9,0.0,2-2,36.6-34.5,34.3,492(0),2010104123,"3,733.6",2010104866,201306030811
2013/01/06,1京都2,晴,11,日刊スポシンザン記念(G3),201308010211,16,3,5,5.0,3,3,01018,56,芝1600,良,1:34.5,0.2,4-4,34.6-35.7,35.6,492(+6),2010110058,939.1,2010104866,201306030811
2012/11/03,5京都1,晴,9,秋明菊賞(500万下),201208050109,10,4,4,4.0,2,1,01018,55,芝1400,良,1:22.4,-0.1,6-5,36.2-34.2,33.6,486(+2),2010100690,973.1,2010104866,201306030811
2012/10/20,4京都6,晴,5,2歳新馬,201208040605,11,3,3,1.6,1,1,01018,55,芝1400,良,1:22.4,-0.1,5-4,35.8-34.8,34.3,484(0),2010102111,700.0,2010104866,201306030811
2018/03/18,2中山8,曇,9,幕張S(1600万下),201806020809,11,7,10, , ,取,01122,57,芝1600,良, , , ,35.8-35.3, ,計不,2012103429, ,2010105639,201306030811
2016/11/13,5東京4,曇,10,奥多摩S(1600万下),201605050410,14,6,10,38.9,10,8,01034,57,芝1400,良,1:22.5,0.6,1-1,35.7-34.1,34.7,484(+18),2012104915, ,2010105639,201306030811
2016/07/09,2福島3,曇,11,阿武隈S(1600万下),201603020311,12,8,12,17.0,7,3,00689,55,芝1800,稍,1:48.5,0.4,1-1-1-1,35.8-35.9,36.3,466(-16),2011101476,463.8,2010105639,201306030811
2016/01/17,1中山6,曇,9,初富士S(1600万下),201606010609,14,4,5,14.6,5,13,01096,57,芝1800,良,1:49.8,2.0,2-2-4-4,37.3-34.9,36.4,482(+4),2012104508, ,2010105639,201306030811
2015/12/06,5中山2,曇,10,市川S(1600万下),201506050210,15,6,11,14.9,7,6,00689,57,芝1600,良,1:34.1,0.3,2-2-2,35.7-34.6,34.7,478(+2),2011104205, ,2010105639,201306030811
2015/10/25,4東京7,晴,10,甲斐路S(1600万下),201505040710,11,8,11,15.4,6,2,00689,57,芝1800,良,1:47.4,0.1,1-1-1,37.2-33.7,33.8,476(+10),2011100352,737.0,2010105639,201306030811
2015/08/30,2新潟10,小雨,9,五頭連峰特別(1000万下),201504021009,18,4,7,26.5,9,1,01095,57,芝1600,稍,1:33.5,-0.2,2-2,35.8-33.8,33.7,466(+4),2012110001,"1,539.9",2010105639,201306030811
2015/08/01,2新潟1,晴,10,古町特別(1000万下),201504020110,17,2,4,8.7,5,7,00663,57,芝1600,良,1:33.6,0.5,2-4,35.3-33.8,33.8,462(-8),2011103520, ,2010105639,201306030811
2015/06/13,3東京3,曇,10,江の島特別(1000万下),201505030310,11,2,2,19.5,6,6,00663,57,芝1600,良,1:34.5,0.5,6-5,35.9-34.5,33.5,470(0),2011105914, ,2010105639,201306030811
2015/05/16,2東京7,曇,10,秋川特別(1000万下),201505020710,13,7,11,6.9,3,12,00663,57,芝1600,良,1:35.1,1.4,10-10,35.3-34.8,35.4,470(+10),2010104343, ,2010105639,201306030811
2014/01/19,1京都7,晴,11,日経新春杯(G2),201408010711,16,8,15,35.4,8,9,01122,53,芝2400,良,2:25.8,1.4,12-13-14-11,35.9-34.7,35.1,460(-10),2010103602, ,2010105639,201306030811
2013/12/14,5中山5,晴,11,ディセンバーS(OP),201306050511,16,7,13,7.0,4,7,00684,54,芝1800,良,1:48.3,0.2,15-15-15-16,37.0-35.4,33.9,470(+6),2009105742, ,2010105639,201306030811
2013/11/10,5東京4,曇,10,オーロC(OP),201305050410,18,3,5,9.4,5,3,01115,53,芝1400,良,1:21.3,0.2,6-6,35.3-34.1,33.9,464(+18),2007102972,535.5,2010105639,201306030811
2013/05/26,2東京12,晴,10,東京優駿(G1),201305021210,18,2,4,192.4,15,16,01122,57,芝2400,良,2:25.8,1.5,6-6-7-7,35.0-35.2,35.5,446(-4),2010105827, ,2010105639,201306030811
2013/04/14,3中山8,晴,11,皐月賞(G1),201306030811,18,8,17,88.6,12,8,01122,57,芝2000,良,1:58.9,0.9,5-5-2-2,34.1-35.9,36.6,450(-2),2010103783, ,2010105639,201306030811
2013/03/16,1阪神7,晴,11,若葉S(OP),201309010711,11,7,9,27.1,9,2,01122,56,芝2000,良,2:00.8,0.1,2-2-3-5,36.7-35.7,35.6,452(0),2010104080,767.8,2010105639,201306030811
2013/02/03,2京都4,晴,11,きさらぎ賞(G3),201308020411,8,4,4,13.1,7,5,00732,56,芝1800,良,1:49.2,0.3,4-4,36.6-34.5,34.3,452(-4),2010104866,370.0,2010105639,201306030811
2012/12/16,5中山6,晴,11,朝日フューチュリティ(G1),201206050611,16,4,8,36.4,8,9,00732,55,芝1600,良,1:34.1,0.7,2-8-7,33.9-36.1,36.3,456(+12),2010103783, ,2010105639,201306030811
2012/10/06,4京都1,晴,11,デイリー杯2歳S(G2),201208040111,12,2,2,9.7,3,2,00732,55,芝1600,良,1:34.8,0.1,2-3,35.7-34.3,34.0,444(+4),2010100356,"1,412.2",2010105639,201306030811
2012/09/02,2小倉12,晴,11,小倉2歳S(G3),201210021211,17,3,6,15.4,6,2,01034,54,芝1200,良,1:07.9,0.0,8-3,32.7-35.2,34.5,440(-4),2010110064,"1,217.2",2010105639,201306030811
2012/08/26,2小倉10,晴,5,2歳新馬,201210021005,12,6,7,2.2,1,1,00732,54,芝1200,良,1:09.5,-0.4,2-2,34.0-35.5,35.4,444(0),2010100131,700.0,2010105639,201306030811
2015/11/29,5京都9,曇,12,京阪杯(G3),201508050912,15,7,12,42.3,10,14,01015,58,芝1200,良,1:09.4,2.0,2-2,34.0-33.4,35.2,494(+2),2011102913, ,2010106552,201306030811
2015/10/31,4京都8,晴,11,毎日放送賞スワンS(G2),201508040811,15,4,7,16.4,7,12,01116,57,芝1400,良,1:21.4,1.2,2-2,34.6-34.1,35.2,492(+2),2012110102, ,2010106552,201306030811
2015/10/04,4中山9,晴,11,スプリンターズS(G1),201506040911,15,8,15,27.5,10,13,05212,57,芝1200,良,1:08.9,0.8,8-7,34.1-34.0,33.9,490(-6),2009100301, ,2010106552,201306030811
2015/06/21,1函館2,晴,11,函館スプリントS(G3),201502010211,16,4,7,4.0,1,14,00666,58,芝1200,良,1:09.4,1.1,2-4,33.0-35.3,36.2,496(+4),2010100690, ,2010106552,201306030811
2015/03/29,2中京6,小雨,11,高松宮記念(G1),201507020611,18,8,17,7.7,5,5,00666,57,芝1200,稍,1:09.3,0.8,6-6,34.0-34.5,34.7,492(-2),2008190007,950.0,2010106552,201306030811
2015/03/01,1阪神2,雨,11,阪急杯(G3),201509010211,16,5,9,1.9,1,6,00666,58,芝1400,不,1:24.4,0.6,4-3,34.9-36.8,37.2,494(+2),2009105925, ,2010106552,201306030811
2014/12/27,5阪神7,曇,11,阪神C(G2),201409050711,18,8,18,7.5,3,2,00666,57,芝1400,良,1:20.7,0.0,3-3,34.3-35.2,34.8,492(+6),2008103244,"2,638.8",2010106552,201306030811
2014/11/03,盛岡,曇,9,JBCスプリント(G1),201435110309,16,1,2,4.2,3,16,00666,57,ダ1200,重,1:11.9,2.9,2-5, ,38.3,486(-8),2007104877, ,2010106552,201306030811
2014/10/05,3新潟8,小雨,11,スプリンターズS(G1),201404030811,18,3,6,8.8,3,12,01115,57,芝1200,良,1:09.2,0.4,14-13,33.7-35.1,34.1,494(0),2008104268, ,2010106552,201306030811
2014/05/17,2東京7,晴,11,京王杯スプリングC(G2),201405020711,15,3,4,2.3,1,7,01115,58,芝1400,良,1:20.4,0.7,1-1,33.7-35.0,35.7,494(+10),2006105511, ,2010106552,201306030811
2014/03/30,2中京6,曇,11,高松宮記念(G1),201407020611,18,3,5,7.7,3,1,05212,57,芝1200,不,1:12.2,-0.5,2-2,34.5-37.7,37.2,484(-4),2008104268,"9,882.2",2010106552,201306030811
2014/03/02,1阪神2,曇,11,阪急杯(G3),201409010211,16,1,1,4.8,2,1,01115,57,芝1400,良,1:20.7,-0.7,1-1,33.8-35.8,35.8,488(+6),2006102822,"4,062.3",2010106552,201306030811
2013/12/23,5阪神9,晴,11,阪神C(G2),201309050911,18,8,16,6.7,2,10,01115,56,芝1400,良,1:22.0,0.6,3-3,35.0-34.8,35.1,482(-6),2008103244, ,2010106552,201306030811
2013/11/17,5京都6,晴,11,マイルチャンピオンS(G1),201308050611,18,1,1,14.9,6,4,01115,56,芝1600,良,1:33.0,0.6,1-1,35.1-34.1,34.7,488(-2),2008102985,"1,500.0",2010106552,201306030811
2013/10/26,4京都8,晴,11,毎日放送賞スワンS(G2),201308040811,13,7,10,20.5,8,1,01115,54,芝1400,稍,1:20.8,-0.3,1-1,35.3-34.0,34.0,490(-4),2009105925,"5,599.4",2010106552,201306030811
2013/09/29,4阪神9,晴,11,ポートアイランドS(OP),201309040911,17,4,8,5.9,2,16,01115,54,芝1600,良,1:35.8,2.9,2-1,33.8-36.1,39.0,494(+4),2007105220, ,2010106552,201306030811
2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,18,5,9,7.0,4,8,01014,57,芝1600,良,1:33.1,0.4,1-1,34.4-34.9,35.3,490(0),2010105896, ,2010106552,201306030811
2013/04/14,3中山8,晴,11,皐月賞(G1),201306030811,18,4,8,16.4,5,13,00422,57,芝2000,良,1:59.5,1.5,1-1-1-1,34.1-35.9,37.4,490(+8),2010103783, ,2010106552,201306030811
2013/02/23,1阪神1,曇,11,アーリントンC(G3),201309010111,10,6,6,2.2,1,1,05495,56,芝1600,良,1:34.8,-0.2,2-2,35.9-34.1,34.0,482(0),2010101256,"3,738.5",2010106552,201306030811
2013/01/12,1京都3,晴,9,白梅賞(500万下),201308010309,16,5,10,1.6,1,1,05495,56,芝1600,良,1:33.9,-0.8,1-1,35.2-34.7,34.7,482(-8),2010103911,991.3,2010106552,201306030811
2012/12/02,5阪神2,曇,9,千両賞(500万下),201209050209,12,7,9,3.3,2,2,01014,55,芝1600,良,1:33.6,0.2,1-2,34.7-35.6,35.7,490(-6),2010101256,388.2,2010106552,201306030811
2012/11/04,5京都2,晴,6,2歳新馬,201208050206,17,5,10,4.2,2,1,05203,55,芝1400,良,1:21.3,-0.3,1-1,35.2-34.6,34.6,496(0),2010104377,700.0,2010106552,201306030811
2016/08/25,園田,晴,9,のんじゃえ丹波特別B,201650082509,12,2,2,66.0,9,9,a0259,56,ダ1400,良,1:33.5,3.5,8-8-9-8, ,41.1,505(+18),2012102279, ,2011100943,201406030811
2016/06/29,園田,雨,10,神戸ビーフ特別B1,201650062910,11,3,3,63.2,9,6,05364,56,ダ1400,不,1:30.1,2.1,10-10-9-8, ,40.1,487(-3),2012106279, ,2011100943,201406030811
2016/06/10,園田,晴,11,あやめ賞B1,201650061011,12,7,10,12.0,5,9,05309,56,ダ1400,良,1:31.7,1.9,7-6-6-6, ,41.0,490(+8),2012102882, ,2011100943,201406030811
2016/05/01,1新潟2,曇,12,五泉特別(500万下),201604010212,16,4,7,38.0,9,6,01151,57,芝1400,稍,1:21.5,1.1,5-5,34.1-35.1,35.5,482(+2),2012100075, ,2011100943,201406030811
2016/04/03,2阪神4,曇,6,4歳以上500万下,201609020406,15,2,3,118.0,13,7,01093,57,芝1600,良,1:34.3,0.9,8-9,35.2-34.7,33.8,480(0),2011104022, ,2011100943,201406030811
2016/03/27,2阪神2,晴,7,4歳以上500万下,201609020207,18,7,13,96.5,13,10,01146,56,芝1400,良,1:22.2,1.0,8-10,34.7-34.8,35.1,480(+2),2010105135, ,2011100943,201406030811
2016/03/06,1小倉8,曇,8,4歳以上500万下,201610010808,18,8,16,82.0,13,9,05328,57,芝1200,稍,1:08.7,0.3,11-11,33.4-35.0,34.6,478(-4),2012106007, ,2011100943,201406030811
2016/02/21,1小倉4,晴,8,4歳以上500万下,201610010408,18,4,8,124.8,18,10,01157,55,芝1200,稍,1:09.5,0.9,12-11,34.0-34.6,34.5,482(-2),2012104583, ,2011100943,201406030811
2015/10/17,3新潟1,晴,12,松浜特別(500万下),201504030112,18,1,2,133.1,18,16,01109,57,芝1600,良,1:35.4,1.4,9-9,35.2-33.6,34.4,484(-4),2011103229, ,2011100943,201406030811
2015/09/06,2新潟12,雨,8,3歳以上500万下,201504021208,18,1,2,314.3,18,7,01118,57,芝1400,良,1:22.3,0.7,7-7,34.9-35.0,35.0,488(+12),2012104859, ,2011100943,201406030811
2015/07/18,2福島5,小雨,9,郡山特別(500万下),201503020509,12,6,9,39.3,7,7,01118,57,芝1200,良,1:09.9,0.7,11-10,34.7-34.5,34.5,476(-4),2012102404, ,2011100943,201406030811
2015/07/05,2福島2,小雨,9,種市特別(500万下),201503020209,11,8,10,67.7,10,10,01118,57,芝2000,良,2:03.2,3.2,2-2-4-10,35.4-35.2,37.5,480(-4),2012103017, ,2011100943,201406030811
2015/06/20,3東京5,晴,10,相模湖特別(1000万下),201505030510,12,7,10,131.6,10,9,01009,57,芝1400,良,1:22.5,1.3,2-2,34.2-35.8,35.6,484(-6),2011105685, ,2011100943,201406030811
2015/06/13,3東京3,曇,7,3歳以上500万下,201505030307,16,2,3,460.1,16,13,01118,57,ダ1600,良,1:39.7,2.9,11-11,35.7-36.2,38.1,490(+16),2012104420, ,2011100943,201406030811
2014/06/08,3阪神2,晴,7,3歳以上500万下,201409030207,12,6,8,15.8,5,12,01154,51,ダ1800,良,1:56.9,4.7,3-3-5-10,35.7-38.6,42.3,474(0),2009104596, ,2011100943,201406030811
2014/06/01,3京都12,晴,5,3歳500万下,201408031205,13,4,4,14.5,5,9,01095,56,芝1600,良,1:36.9,0.5,8-10,36.4-34.4,34.1,474(0),2011101777, ,2011100943,201406030811
2014/05/10,3京都5,晴,7,3歳500万下,201408030507,9,8,9,12.7,7,7,01115,56,芝1600,良,1:34.1,0.6,9-9,35.1-34.5,34.1,474(+2),2011104612, ,2011100943,201406030811
2014/04/20,3中山8,曇,11,皐月賞(G1),201406030811,18,2,4,259.3,17,18,00689,57,芝2000,良,2:03.7,4.1,5-5-7-16,35.6-35.3,38.7,472(-8),2011103565, ,2011100943,201406030811
2014/01/12,1京都4,晴,11,日刊スポシンザン記念(G3),201408010411,13,4,5,110.5,8,11,00705,56,芝1600,良,1:36.3,2.5,11-11,35.5-34.1,35.1,480(+2),2011103916, ,2011100943,201406030811
2013/12/14,5阪神5,晴,3,2歳未勝利,201309050503,16,7,13,9.0,5,1,00705,55,芝1600,良,1:36.1,0.0,9-8,35.7-35.5,35.0,478(0),2011104231,500.0,2011100943,201406030811
2013/12/01,4中京2,晴,4,2歳未勝利,201307040204,16,4,8,5.9,3,2,01095,55,芝1600,良,1:36.5,0.0,3-3-3,36.0-35.1,34.9,478(+2),2011102351,200.0,2011100943,201406030811
2013/11/09,3福島3,晴,2,2歳未勝利,201303030302,16,6,12,8.6,2,5,01095,55,芝1800,良,1:48.7,0.5,1-1-2-1,35.5-36.1,36.6,476(+2),2011104861,50.0,2011100943,201406030811
2013/10/26,3新潟5,曇,2,2歳未勝利,201304030502,12,3,3,8.4,3,4,01062,55,芝1600,稍,1:37.4,0.2,6-6,37.0-34.5,34.1,474(0),2011102532,75.0,2011100943,201406030811
