date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,distance,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner-up-horse-id,prize,horse_id,horse_weight_dif,ground_type
2017/08/12,1,2,10,コスモス賞(OP),201701010510,11,6,6,1.3,1,1,05339,54.0,1800,4,1:51.3,0.0,6-8-7-3,36.9-36.3,35.8,458,2015101465,"1,623.8",2015105064,-4,1
2017/06/04,5,0,5,2歳新馬,201705030205,16,3,6,3.7,2,1,05339,54.0,1600,1,1:34.8,-0.3,4-4,35.4-34.5,34.2,462,2015104090,700.0,2015105064,0,1
2023/02/26,6,0,11,中山記念(G2),202306020211,14,6,10,335.0,11,10,01096,57.0,1800,1,1:48.1,1.0,14-14-12-12,36.4-35.4,35.3,488,2016104877, ,2016100915,0,1
2021/12/26,6,0,11,有馬記念(G1),202106050811,16,2,3,146.2,14,8,01032,57.0,2500,1,2:33.5,1.5,13-13-10-13,29.8-36.7,37.1,488,2018105027, ,2016100915,0,1
2021/11/28,5,0,12,ジャパンC(G1),202105050812,18,7,13,278.8,16,13,01032,57.0,2400,1,2:26.5,1.8,14-14-16-15,37.0-35.3,34.8,488,2017101835, ,2016100915,+6,1
2021/10/31,5,1,11,天皇賞(秋)(G1),202105040811,16,2,3,104.6,9,13,01032,58.0,2000,1,1:59.3,1.4,11-10-8,36.2-33.6,34.2,482,2018105027, ,2016100915,+2,1
2021/10/10,9,0,11,京都大賞典(G2),202109040211,14,3,4,12.5,6,13,01032,56.0,2400,1,2:26.7,2.2,13-13-14-14,37.2-36.4,36.8,480,2013105788, ,2016100915,-6,1
2021/06/27,9,0,11,宝塚記念(G1),202109030411,13,7,11,23.5,6,8,01032,58.0,2200,1,2:12.2,1.3,8-9-6-4,35.1-34.7,35.7,486,2016104750, ,2016100915,0,1
2021/04/04,9,4,11,大阪杯(G1),202109020411,13,1,1,68.8,6,2,01032,57.0,2000,4,2:02.3,0.7,10-10-9-5,35.6-36.8,36.8,486,2017105335,"5,480.4",2016100915,+2,1
2021/02/14,9,0,11,京都記念(G2),202109010211,11,7,8,10.9,5,8,01122,56.0,2200,1,2:11.2,0.8,10-10-10-10,34.9-35.0,35.0,484,2016104648, ,2016100915,+8,1
2021/01/24,6,1,11,アメリカジョッキーC(G2),202106010811,17,5,10,18.4,7,5,01043,56.0,2200,3,2:18.3,0.4,15-14-12-10,38.0-37.9,37.1,476,2017105525,620.0,2016100915,+6,1
2020/12/27,6,0,11,有馬記念(G1),202006050811,16,6,11,174.6,14,15,01075,57.0,2500,1,2:38.2,3.2,15-16-14-14,30.8-36.6,38.5,470,2016104750, ,2016100915,-10,1
2020/06/28,9,1,11,宝塚記念(G1),202009030811,18,6,12,106.1,12,3,01032,58.0,2200,3,2:15.3,1.8,12-11-11-8,34.6-36.3,37.6,480,2016104750,"3,854.0",2016100915,+2,1
2020/05/03,8,1,11,天皇賞(春)(G1),202008030411,14,1,1,15.8,5,7,01032,58.0,3200,1,3:17.4,0.9,4-4-4-4,38.0-36.0,35.8,478,2015105075, ,2016100915,+6,1
2020/03/28,6,1,11,日経賞(G2),202006030111,14,6,10,5.0,2,2,01032,56.0,2500,1,2:33.1,0.2,10-11-10-7,29.8-36.6,35.6,472,2014106160,"2,728.4",2016100915,-6,1
2020/01/19,8,1,11,日経新春杯(G2),202008010711,14,4,6,4.9,2,1,01032,52.0,2400,1,2:26.9,-0.4,5-5-7-6,35.7-35.3,34.5,478,2015105090,"5,800.8",2016100915,+8,1
2019/12/21,6,1,11,グレイトフルS(3勝クラス),201906050711,16,4,8,7.4,4,4,01170,54.0,2500,1,2:35.7,0.1,10-10-11-10,32.2-35.0,34.2,470,2015105108,270.0,2016100915,-10,1
2019/11/23,8,0,9,高雄特別(2勝クラス),201908050709,8,7,7,3.2,2,1,01126,54.0,2400,1,2:26.4,-0.5,5-5-5-5,34.6-35.4,34.7,480,2015104476,"1,518.2",2016100915,+6,1
2019/09/16,6,1,11,朝日セントライト記念(G2),201906040511,18,3,6,14.6,9,17,05212,56.0,2200,4,2:13.8,2.3,17-17-17-16,35.6-35.9,36.5,474,2016104695, ,2016100915,+6,1
2019/07/20,7,1,8,3歳以上1勝クラス,201907030708,12,8,11,2.2,1,1,05212,54.0,2200,4,2:13.3,-0.6,6-6-5-5,34.5-37.3,36.0,468,2016102198,750.0,2016100915,-6,1
2019/06/23,9,1,8,出石特別(1勝クラス),201909030808,14,5,7,3.7,2,2,05212,54.0,1800,1,1:46.0,0.4,5-5,35.1-35.2,34.4,474,2016101927,431.0,2016100915,-4,1
2019/05/26,8,0,11,白百合S(L),201908031211,10,7,7,20.6,7,2,01085,56.0,1800,1,1:47.7,0.1,3-3,36.3-33.8,33.8,478,2016105230,807.0,2016100915,-4,1
2019/05/04,8,0,11,京都新聞杯(G2),201908030511,14,8,14,58.7,12,9,05525,56.0,2200,1,2:13.2,1.3,6-6-2-2,35.4-35.3,36.6,482,2016105292, ,2016100915,+2,1
2019/03/16,9,0,11,若葉S(L),201909010711,10,2,2,28.2,6,5,01018,56.0,2000,3,2:02.9,0.8,9-9-10-8,36.9-35.5,35.3,480,2016104529,200.0,2016100915,-4,1
2019/02/09,8,1,5,3歳未勝利,201908020505,11,4,4,2.7,1,1,05212,56.0,1800,1,1:49.3,-0.1,1-2,36.5-35.9,35.8,484,2016104907,500.0,2016100915,0,1
2019/01/20,7,2,5,3歳新馬,201907010205,18,4,7,8.3,5,4,01166,55.0,2000,1,2:03.9,0.7,11-11-10-10,36.9-35.0,34.7,484,2016104462,90.0,2016100915,0,1
2022/09/17,7,1,11,ケフェウスS(OP),202207050311,10,7,7,15.8,8,8,01157,54.0,2000,1,1:59.3,1.7,7-7-8-9,35.8-34.6,34.7,446,2016100763, ,2016100970,+2,1
2022/08/28,10,0,11,小倉日経OP(OP),202210040611,11,1,1,24.2,7,5,01141,56.0,1800,1,1:46.3,0.8,6-6-8-7,34.7-36.1,34.1,444,2018105366,240.0,2016100970,+2,1
2022/08/14,10,0,11,小倉記念(G3),202210040211,15,1,1,109.9,15,8,01141,54.0,2000,1,1:58.8,1.4,9-8-8-4,34.7-35.0,35.7,442,2018100927, ,2016100970,-4,1
2022/07/24,10,1,11,トヨタ賞中京記念(G3),202210030811,16,3,6,36.8,12,11,01163,54.0,1800,1,1:46.7,0.8,3-3-2-2,36.1-34.6,35.2,446,2017105269, ,2016100970,-8,1
2022/06/18,9,0,11,米子S(L),202209030111,16,3,5,149.1,14,11,01168,56.0,1600,1,1:34.2,1.3,5-5,34.5-35.0,35.7,454,2017101429, ,2016100970,-6,1
2021/04/04,9,4,11,大阪杯(G1),202109020411,13,3,3,202.0,12,7,01018,57.0,2000,4,2:03.3,1.7,8-8-9-8,35.6-36.8,37.7,460,2017105335, ,2016100970,+4,1
2021/03/07,9,1,11,大阪城S(L),202109010811,16,1,1,70.2,14,2,01062,54.0,1800,1,1:46.2,0.1,7-6,35.7-34.1,33.8,456,2016104851,"1,010.2",2016100970,+6,1
2021/01/16,10,0,11,虹の松原S(3勝クラス),202110010111,14,8,13,120.4,12,1,01157,57.0,1800,1,1:46.2,0.0,13-13-7-9,34.1-35.9,35.1,450,2017102936,"1,850.1",2016100970,-2,1
2020/12/26,9,0,10,元町S(3勝クラス),202009060710,11,6,6,50.5,8,10,01018,57.0,2000,1,2:02.1,0.8,6-5-4-7,38.0-34.4,34.8,452,2016104563, ,2016100970,+4,1
2020/12/13,9,1,9,オリオンS(3勝クラス),202009060409,12,5,6,47.9,8,7,01018,57.0,2200,1,2:14.6,0.7,6-6-6-6,37.8-34.5,34.5,448,2016105106, ,2016100970,-6,1
2020/11/22,9,1,10,西宮S(3勝クラス),202009050610,16,5,10,156.5,13,11,01092,54.0,2400,1,2:26.8,0.9,3-3-4-5,37.4-34.6,35.2,454,2016104452, ,2016100970,+2,1
2020/04/04,6,0,10,湾岸S(3勝クラス),202006030310,17,6,12,41.6,13,6,01150,54.0,2200,1,2:14.5,0.9,3-4-3-3,36.8-34.3,34.7,452,2016104376, ,2016100970,0,1
2020/03/08,9,1,8,4歳以上2勝クラス,202009010408,11,5,5,32.9,7,1,05115,57.0,2000,3,2:01.6,0.0,3-3-3-4,36.8-35.9,35.5,452,2015100230,"1,100.0",2016100970,+4,1
2020/02/16,10,1,12,唐戸特別(1勝クラス),202010011012,10,8,9,4.1,3,1,01095,56.0,2000,4,2:05.4,0.0,3-2-3-3,37.1-37.6,37.3,448,2015105048,"1,092.9",2016100970,+4,1
2020/01/25,10,1,12,脊振山特別(1勝クラス),202010010312,13,7,10,13.6,6,4,01095,56.0,1800,3,1:49.9,0.4,2-2-2-2,37.6-35.8,36.1,444,2016103398,160.0,2016100970,-4,1
2019/12/14,9,0,7,3歳以上1勝クラス,201909050507,15,8,15,33.4,8,7,01174,54.0,1800,1,1:48.0,0.9,9-8,35.9-33.9,34.2,448,2016104137, ,2016100970,-2,1
2019/11/16,8,0,7,3歳以上1勝クラス,201908050507,18,2,4,12.9,4,7,01015,56.0,1600,1,1:34.6,0.6,17-17,34.9-35.0,34.4,450,2016105144, ,2016100970,+6,1
2019/10/19,8,1,8,3歳以上1勝クラス,201908040608,18,4,7,34.2,12,2,01015,55.0,1600,3,1:34.8,0.0,13-14,34.9-35.1,34.3,444,2016109023,300.0,2016100970,+4,1
2019/09/29,9,0,8,3歳以上1勝クラス,201909040908,16,3,5,14.9,7,6,01174,51.0,1800,1,1:46.8,0.3,10-8,35.0-34.3,34.0,440,2014106447, ,2016100970,0,1
2019/09/16,9,0,8,3歳以上1勝クラス,201909040508,9,2,2,8.5,5,5,01174,51.0,1800,1,1:47.5,0.3,3-3,36.6-33.6,33.7,440,2016104990,75.0,2016100970,0,1
2019/05/26,8,0,11,白百合S(L),201908031211,10,5,5,39.3,9,7,01127,56.0,1800,1,1:48.0,0.4,8-8,36.3-33.8,33.4,440,2016105230, ,2016100970,0,1
2019/05/11,8,0,6,3歳500万下,201908030706,8,5,5,14.4,6,5,01018,56.0,2000,1,2:00.5,0.5,6-6-4-4,36.9-34.2,34.3,440,2016100550,72.0,2016100970,-2,1
2019/04/28,8,0,6,3歳500万下,201908030306,7,5,5,34.4,6,4,01018,56.0,1800,1,1:47.1,0.2,5-5,35.8-34.5,34.2,442,2016103962,110.0,2016100970,+4,1
2019/04/06,9,0,6,3歳500万下,201909020506,11,7,10,13.9,6,10,01126,56.0,1600,1,1:36.4,0.8,5-5,36.7-33.6,33.8,438,2016105026, ,2016100970,0,1
2019/03/09,9,0,9,ゆきやなぎ賞(500万下),201909010509,5,1,1,3.7,2,4,01126,56.0,2400,1,2:29.4,0.5,1-1-1-1,38.2-34.9,35.4,438,2016104397,150.0,2016100970,-2,1
2019/02/24,9,0,10,すみれS(L),201909010210,6,2,2,78.4,6,5,01018,56.0,2200,1,2:14.0,0.4,2-2-2-3,36.9-34.5,34.6,440,2016104659,200.0,2016100970,-4,1
2019/02/09,8,1,9,こぶし賞(500万下),201908020509,8,4,4,42.8,7,5,01126,56.0,1600,1,1:36.7,0.4,8-6,36.3-34.9,34.7,444,2016101154,100.0,2016100970,-4,1
2019/01/12,8,1,9,白梅賞(500万下),201908010309,15,5,9,95.2,12,6,01018,56.0,1600,1,1:35.8,0.4,8-7,34.9-35.8,35.7,448,2016101814, ,2016100970,0,1
2018/10/13,8,0,9,もみじS(OP),201808040409,7,1,1,11.3,5,3,01037,55.0,1400,1,1:24.7,0.5,3-3,37.7-34.2,34.5,448,2016106071,402.3,2016100970,+10,1
2018/09/15,9,1,9,野路菊S(OP),201809040309,6,5,5,41.0,5,4,01037,54.0,1800,1,1:49.1,1.0,5-5,35.6-34.1,34.7,438,2016104711,240.0,2016100970,+2,1
2018/09/02,10,0,11,小倉2歳S(G3),201810021211,14,6,10,112.7,12,4,01037,54.0,1200,1,1:09.3,0.4,13-11,33.4-35.5,35.2,436,2016103137,470.0,2016100970,0,1
2018/08/11,10,0,8,フェニックス賞(OP),201810020508,7,4,4,8.6,4,3,01157,54.0,1200,1,1:08.8,0.4,2-2,33.3-35.1,35.4,436,2016104875,402.2,2016100970,0,1
2018/07/29,10,2,6,2歳新馬,201810020206,8,4,4,18.7,7,1,01018,54.0,1200,1,1:10.4,0.0,2-2,34.9-35.5,35.4,436,2016103502,700.0,2016100970,0,1
2022/11/03,0,1,9,岩手県知事杯OROカ(G),202235110309,14,5,8,63.9,11,13,05183,57.0,1700,1,1:50.8,6.0,14-14-13-13,0.0-36.2,39.6,484,2016105093, ,2016101163,+2,1
2022/09/07,0,4,11,東京記念競走(G),202244090711,15,8,14,116.6,14,13,05562,56.0,2400,1,2:39.0,3.7,12-12-13-15,38.0-38.9,41.1,482,2018103811, ,2016101163,+2,0
2022/07/22,0,1,8,ひまわり賞(OP),202243072208,5,2,2,6.5,2,3,05404,57.0,1800,1,2:00.0,3.2,4-4-4-4,37.1-42.8,44.3,480,2017102255,125.0,2016101163,-8,0
2022/05/01,5,4,10,ブリリアントS(L),202205020410,16,3,5,89.1,14,15,01188,56.0,2100,3,2:09.8,2.7,16-16-16-16,29.9-36.5,37.1,488,2015103217, ,2016101163,+8,0
2022/02/26,9,0,11,仁川S(L),202209010511,16,7,14,103.2,14,10,01128,56.0,2000,1,2:07.0,2.2,11-11-14-12,34.0-38.4,39.6,480,2015104571, ,2016101163,+4,0
2022/01/16,7,0,11,日経新春杯(G2),202207010611,16,3,5,231.5,14,13,00732,56.0,2200,1,2:13.8,2.1,16-16-16-16,36.0-35.1,35.6,476,2018105012, ,2016101163,+2,1
2021/11/28,5,0,12,ジャパンC(G1),202105050812,18,5,10,397.5,18,15,01122,57.0,2400,1,2:27.0,2.3,16-12-13-12,37.0-35.3,35.5,474,2017101835, ,2016101163,+4,1
2021/11/07,5,0,11,アルゼンチン共和国杯(G2),202105050211,15,3,4,31.8,10,13,05203,56.0,2500,1,2:33.7,1.3,14-14-15-15,30.9-34.1,34.2,470,2017105649, ,2016101163,-6,1
2021/10/10,9,0,11,京都大賞典(G2),202109040211,14,8,13,43.1,12,5,01126,56.0,2400,1,2:24.8,0.3,11-11-9-7,37.2-36.4,36.1,476,2013105788,670.0,2016101163,+2,1
2021/08/01,4,0,11,関越S(OP),202104030411,16,8,15,55.3,13,7,01141,59.0,1800,1,1:46.6,0.5,10-11,36.1-33.8,33.7,474,2016103107, ,2016101163,0,1
2021/05/22,5,4,11,メイS(OP),202105020911,14,5,8,6.4,4,12,05386,57.0,1800,1,1:47.6,1.3,13-12-12,35.6-34.3,34.4,474,2017101792, ,2016101163,-2,1
2021/04/18,4,4,11,福島民報杯(L),202104010411,16,4,8,6.8,3,9,01171,57.0,2000,3,2:07.4,3.7,2-2,35.0-39.6,42.8,476,2016100752, ,2016101163,0,1
2021/03/07,9,1,11,大阪城S(L),202109010811,16,5,9,24.9,9,4,01174,57.0,1800,1,1:46.3,0.2,10-10,35.7-34.1,33.6,476,2016104851,390.0,2016101163,0,1
2021/02/07,5,0,11,東京新聞杯(G3),202105010411,16,2,3,28.7,10,12,01170,57.0,1600,1,1:33.5,1.1,13-12,34.9-34.3,34.3,476,2016106606, ,2016101163,-6,1
2021/01/05,7,1,11,スポニチ賞京都金杯(G3),202107010111,16,2,3,21.0,6,16,01154,57.0,1600,1,1:34.4,1.3,13-16-16,35.2-34.6,34.2,482,2016104414, ,2016101163,+10,1
2020/11/28,5,0,11,キャピタルS(L),202005050811,13,8,13,9.8,5,2,01122,57.0,1600,1,1:33.0,0.2,12-12,34.6-35.0,33.7,472,2016103250,"1,008.0",2016101163,+2,1
2020/10/04,7,1,11,ポートアイランドS(L),202007020911,16,8,16,15.6,7,8,01018,59.0,1600,1,1:33.7,0.7,11-11-11,34.1-35.1,34.7,470,2016104807, ,2016101163,-4,1
2020/04/05,9,0,11,大阪杯(G1),202009020411,12,1,1,25.3,6,12,00666,57.0,2000,1,2:00.3,1.9,12-11-10-8,36.9-34.2,35.5,474,2015105046, ,2016101163,-2,1
2020/03/15,7,0,11,金鯱賞(G2),202007010611,12,7,10,5.8,2,10,01088,56.0,2000,1,2:02.8,1.2,10-10-11-10,37.9-33.8,33.8,476,2016104505, ,2016101163,+2,1
2019/11/30,9,0,11,チャレンジC(G3),201909050111,12,4,4,4.7,2,1,05339,54.0,2000,1,1:59.1,0.0,10-9-9-7,36.8-34.4,33.8,474,2014102897,"4,142.7",2016101163,+6,1
2019/09/29,9,1,11,ポートアイランドS(L),201909040911,15,1,1,3.1,1,1,01095,54.0,1600,1,1:32.7,0.0,3-3,34.3-35.3,34.9,468,2014105887,"2,531.5",2016101163,+6,1
2019/08/31,4,0,11,長岡S(3勝クラス),201904021111,12,7,9,7.4,4,1,01095,54.0,1600,1,1:33.6,-0.2,2-3,35.7-33.7,33.6,462,2016104681,"1,849.4",2016101163,0,1
2019/06/22,5,2,10,八ヶ岳特別(2勝クラス),201905030710,12,3,3,3.2,2,1,05339,54.0,1800,4,1:48.0,-0.6,1-1-1,36.1-35.2,35.2,462,2015105352,"1,527.3",2016101163,-2,1
2019/06/01,5,0,9,国分寺特別(1勝クラス),201905030109,10,7,8,1.6,1,1,05339,54.0,1800,1,1:45.9,-0.2,3-3-3,35.7-33.9,33.7,464,2016105011,"1,075.9",2016101163,0,1
2019/04/28,8,0,6,3歳500万下,201908030306,7,6,6,4.0,4,2,05339,56.0,1800,1,1:46.9,0.0,2-2,35.8-34.5,34.5,464,2016103962,290.0,2016101163,+2,1
2019/01/19,8,0,10,若駒S(L),201908010610,8,3,3,58.6,7,6,01093,56.0,2000,1,2:02.0,1.3,8-8-7-7,36.4-34.5,35.1,462,2016104529, ,2016101163,-2,1
2018/12/28,9,0,6,2歳500万下,201809050906,13,3,3,46.0,9,4,01116,55.0,1800,1,1:47.8,0.4,1-1,35.5-35.9,36.3,464,2016104659,110.0,2016101163,-8,1
2018/11/10,8,0,4,2歳未勝利,201808050304,6,1,1,7.0,4,1,05473,55.0,1800,3,1:48.5,-0.1,6-6,36.1-35.5,35.0,472,2016102192,500.0,2016101163,0,1
2018/10/14,4,0,5,2歳新馬,201804030205,18,7,15,10.0,4,4,01141,55.0,1400,1,1:23.4,0.5,8-7,34.4-36.1,35.8,472,2016104268,110.0,2016101163,0,1
2021/12/12,0,, ,香港マイル(G1),2021H1121207,11, ,2,5.3,2,8,01088,57.0,1600,1, , , , , ,,, ,2016102179,,1
2021/10/10,5,0,11,毎日王冠(G2),202105040211,13,5,7,2.7,2,2,01088,58.0,1800,1,1:44.8,0.0,12-5-5,34.8-34.6,33.7,458,2018110007,"2,726.0",2016102179,+2,1
2021/06/06,5,1,11,安田記念(G1),202105030211,14,7,11,47.6,8,1,01088,58.0,1600,1,1:31.7,0.0,8-8,34.9-33.9,33.1,456,2016104532,"13,298.2",2016102179,+6,1
2020/11/01,5,1,11,天皇賞(秋)(G1),202005040811,12,4,4,13.3,3,12,05386,58.0,2000,1,2:00.7,2.9,5-6-6,36.5-33.6,35.8,450,2015104961, ,2016102179,-6,1
2020/06/07,5,0,11,安田記念(G1),202005030211,14,2,2,12.9,5,7,05386,58.0,1600,3,1:32.4,0.8,6-5,34.2-34.3,34.6,456,2016104532, ,2016102179,0,1
2020/04/05,9,0,11,大阪杯(G1),202009020411,12,6,8,3.8,1,3,00660,57.0,2000,1,1:58.5,0.1,1-1-1-1,36.9-34.2,34.3,456,2015105046,"3,437.2",2016102179,-2,1
2020/03/01,6,0,11,中山記念(G2),202006020211,9,3,3,2.5,1,1,00660,56.0,1800,1,1:46.3,-0.3,3-3-3-3,36.0-35.3,34.2,458,2015105046,"6,763.0",2016102179,+6,1
2019/11/17,8,0,11,マイルチャンピオンS(G1),201908050611,17,1,1,3.9,2,5,00660,56.0,1600,1,1:33.4,0.4,6-7,35.3-34.2,34.1,452,2015104688,"1,100.0",2016102179,-2,1
2019/10/06,5,1,11,毎日王冠(G2),201905040211,10,8,9,1.6,1,1,05386,54.0,1800,1,1:44.4,-0.2,10-10-9,35.5-34.3,33.4,454,2014105785,"6,770.0",2016102179,0,1
2019/05/26,5,0,11,東京優駿(G1),201905021211,18,4,7,4.7,3,2,05386,57.0,2400,1,2:22.6,0.0,5-5-5-3,34.8-35.9,34.5,454,2016106065,"8,722.2",2016102179,+4,1
2019/04/14,6,1,11,皐月賞(G1),201906030811,18,2,4,5.8,3,3,05386,57.0,2000,1,1:58.1,0.0,4-3-4-5,34.8-34.7,34.5,450,2016104505,"3,128.8",2016102179,-4,1
2019/02/10,5,0,11,共同通信杯(G3),201905010611,7,1,1,4.2,3,1,05386,56.0,1800,1,1:46.8,-0.2,3-4-4,37.1-33.3,32.9,454,2016104422,"3,825.2",2016102179,+4,1
2018/12/15,6,0,9,ひいらぎ賞(500万下),201806050509,15,8,15,4.6,2,1,05386,55.0,1600,1,1:33.7,-0.6,8-8-5,34.7-36.1,35.5,450,2016104665,"1,035.0",2016102179,0,1
2018/10/08,5,1,5,2歳新馬,201805040305,18,8,17,5.4,2,1,05386,55.0,1600,1,1:37.5,0.0,3-4,37.5-34.0,33.4,450,2016105089,700.0,2016102179,0,1
2023/02/18,5,0,11,ダイヤモンドS(G3),202305010711,16,3,5,77.5,13,2,01075,56.0,3400,1,3:29.2,0.1,5-5-7-6,37.8-36.2,35.7,468,2019101847,"1,716.0",2016102201,+4,1
2023/01/05,6,0,11,日刊スポ賞中山金杯(G3),202306010111,17,5,9,138.3,16,13,01075,56.0,2000,1,2:01.2,1.0,15-16-15-15,36.2-35.9,35.7,464,2019101782, ,2016102201,+2,1
2022/11/19,9,0,11,アンドロメダS(L),202209050511,11,8,10,24.9,8,10,00732,56.0,2000,1,2:01.0,1.7,7-7-8-6,36.4-35.3,36.3,462,2019102879, ,2016102201,-14,1
2022/08/14,10,0,11,小倉記念(G3),202210040211,15,8,16,15.2,7,9,01116,56.0,2000,1,1:59.1,1.7,8-9-8-12,34.7-35.0,36.0,476,2018100927, ,2016102201,+4,1
2022/07/10,3,1,11,七夕賞(G3),202203020411,16,2,3,6.6,3,5,05212,56.0,2000,1,1:58.8,1.0,6-6-7-8,34.4-35.3,35.2,472,2017100464,430.0,2016102201,+6,1
2022/04/03,9,1,11,大阪杯(G1),202209020411,16,2,3,182.3,14,15,05212,57.0,2000,1,2:00.3,1.9,7-8-9-9,34.6-35.8,36.8,466,2017105376, ,2016102201,-6,1
2022/02/27,6,0,11,中山記念(G2),202206020211,16,2,4,13.3,5,6,05212,56.0,1800,1,1:47.7,1.3,13-14-13-13,35.2-37.3,36.5,472,2017106711, ,2016102201,+4,1
2021/11/14,3,0,11,福島記念(G3),202103020411,16,6,12,9.1,6,2,00733,55.0,2000,1,1:59.8,0.6,6-6-6-6,33.6-37.6,35.6,468,2017106711,"1,616.4",2016102201,+10,1
2021/10/10,9,0,11,京都大賞典(G2),202109040211,14,4,6,13.9,7,10,00732,56.0,2400,1,2:25.3,0.8,5-6-7-7,37.2-36.4,36.7,458,2013105788, ,2016102201,-10,1
2021/08/15,10,1,11,小倉記念(G3),202110040211,9,7,7,7.1,5,2,00732,55.0,2000,3,1:59.8,0.1,6-6-4-5,36.4-35.6,35.4,468,2017106161,"1,610.8",2016102201,+6,1
2021/06/13,5,1,11,エプソムC(G3),202105030411,18,3,6,31.6,11,6,00733,56.0,1800,1,1:45.6,0.5,10-16-16,35.3-34.9,34.4,462,2016104772, ,2016102201,-12,1
2021/05/09,4,0,11,新潟大賞典(G3),202104020211,14,4,6,6.8,4,11,00733,55.0,2000,1,2:00.4,1.1,10-10,34.2-37.6,37.6,474,2015102735, ,2016102201,+8,1
2021/03/27,6,0,11,日経賞(G2),202106030111,15,1,1,27.4,8,4,00733,56.0,2500,1,2:33.9,0.6,9-10-9-7,31.0-34.9,34.7,466,2017101431,"1,000.0",2016102201,+2,1
2021/02/20,5,0,11,ダイヤモンドS(G3),202105010711,16,2,4,7.6,3,5,00733,55.0,3400,1,3:32.3,1.1,3-3-4-3,38.2-35.1,35.9,464,2015104797,410.0,2016102201,+2,1
2020/12/05,6,2,11,ステイヤーズS(G2),202006050111,15,5,9,10.8,6,5,00733,56.0,3600,3,3:52.6,0.6,7-7-7-5,39.8-35.2,34.9,462,2016101209,620.0,2016102201,0,1
2020/11/07,5,1,10,ノベンバーS(3勝クラス),202005050110,15,6,11,47.2,12,1,00733,57.0,1800,1,1:46.7,-0.3,9-10-13,36.1-34.1,33.4,462,2015105091,"1,852.2",2016102201,0,1
2020/08/22,4,0,11,日本海S(3勝クラス),202004030311,16,5,10,12.6,7,6,01169,57.0,2200,1,2:14.5,0.9,5-5-4-5,34.2-36.6,37.1,462,2015101645, ,2016102201,0,1
2020/07/19,3,0,9,信夫山特別(2勝クラス),202003020609,16,3,5,28.3,10,1,00733,54.0,2600,1,2:40.6,-0.3,8-8-6-6,36.4-37.2,36.2,462,2016104965,"1,533.6",2016102201,-4,1
2020/06/14,5,1,9,八王子特別(2勝クラス),202005030409,16,1,2,22.4,9,8,01075,57.0,2100,3,2:10.5,1.3,9-8-9-8,30.1-36.3,36.9,466,2015102764, ,2016102201,-6,0
2020/05/24,5,0,12,是政特別(2勝クラス),202005021012,16,7,13,40.1,9,4,01126,57.0,2100,1,2:13.7,0.8,5-5-4-3,31.7-37.1,37.5,472,2016101055,230.0,2016102201,+6,0
2020/03/14,6,5,12,4歳以上2勝クラス,202006020512,16,8,15,20.6,7,8,05596,56.0,2400,3,2:33.8,1.2,3-3-4-7,37.7-37.8,38.7,466,2015100274, ,2016102201,-4,0
2020/02/16,10,1,9,4歳以上1勝クラス,202010011009,14,8,14,6.4,5,1,01144,56.0,1700,3,1:44.9,0.0,7-9-9-4,29.5-38.0,37.4,470,2015101624,760.0,2016102201,-2,0
2020/01/11,8,0,8,4歳以上1勝クラス,202008010308,11,7,9,19.8,8,4,01144,56.0,1900,3,2:01.3,1.1,4-4-4-5,30.4-37.5,38.2,472,2016101847,110.0,2016102201,0,0
2019/12/22,9,1,7,3歳以上1勝クラス,201909050807,16,7,14,19.4,8,5,01144,56.0,2000,1,2:07.8,0.6,8-8-6-5,36.0-38.6,38.7,472,2015101581,75.0,2016102201,-8,0
2019/11/30,7,0,5,3歳以上1勝クラス,201907040105,10,1,1,55.9,10,6,01144,55.0,1900,1,2:01.5,1.2,10-10-9-9,30.7-37.7,37.9,480,2014102503, ,2016102201,+4,0
2019/05/25,8,0,6,3歳500万下,201908031106,16,7,13,63.9,13,15,01032,56.0,1800,1,1:55.5,4.1,10-11-12-14,36.6-36.3,39.2,476,2016103084, ,2016102201,0,0
2019/04/20,8,0,3,3歳未勝利,201908030103,16,6,12,47.5,9,1,01032,56.0,1900,1,2:02.3,-0.2,4-4-2-2,29.9-39.4,39.3,476,2016102533,500.0,2016102201,-2,0
2019/03/23,7,1,2,3歳未勝利,201907020502,16,8,16,96.5,12,7,01146,56.0,1900,1,2:04.2,1.7,12-11-10-9,31.4-38.3,39.0,478,2016103084, ,2016102201,-12,0
2019/03/16,9,1,1,3歳未勝利,201909010701,10,2,2, , ,除,01146,56.0,1800,3, , , ,38.3-36.8, ,478,2016105687, ,2016102201,-12,0
2019/01/13,8,0,6,3歳新馬,201908010406,16,4,7,140.6,13,12,01032,56.0,2000,1,2:07.0,2.6,6-8-12-11,36.9-37.4,38.6,490,2016104413, ,2016102201,0,1
2023/03/04,6,0,4,障害4歳以上未勝利,202306020304,14,4,6,6.4,3,4,01196,58.0,2880,1,3:11.9,1.3,8-5-4-5,104.0-39.3,13.3,460,2016104238,120.0,2016102929,-8,nan
2023/01/28,10,0,4,障害4歳以上未勝利,202310010504,11,3,3,2.8,1,7,01101,60.0,2860,4,3:18.2,4.9,9-9-7-7,107.0-37.9,13.9,468,2018100953, ,2016102929,+6,nan
