date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner_up_horse_id,prize,horse_id,target_race_id
2017/02/12,2京都6,晴,11,京都記念(G2),201708020611,10,3,3,1.7,1,3,05366,57,芝2200,稍,2:14.3,0.2,5-5-5-4,36.4-36.0,34.9,502(0),2012104668,"1,610.2",2013105788,201909020411
2016/10/02,シャンテ,晴, ,凱旋門賞(G1),2016C5100204,16, ,14, ,1,14,05339,56,芝2400,良, , , , , ,計不,, ,2013105788,201909020411
2016/09/11,フランス, , ,ニエル賞(G2),2016A8a01303,5, ,5, ,1,1,05339,58,芝2400,良,2:35.84, , , , ,計不,000a012ece, ,2013105788,201909020411
2016/05/29,2東京12,晴,10,東京優駿(G1),201605021210,18,2,3,4.0,3,1,01088,57,芝2400,良,2:24.0,0.0,7-8-8-8,35.6-34.2,33.3,502(+4),2013106101,"23,153.5",2013105788,201909020411
2016/04/17,3中山8,晴,11,皐月賞(G1),201606030811,18,2,3,3.7,3,2,01088,57,芝2000,良,1:58.1,0.2,17-17-15-13,34.2-35.6,33.9,498(+2),2013104704,"4,796.8",2013105788,201909020411
2016/03/06,2中山4,曇,11,報知杯弥生賞(G2),201606020411,12,8,11,2.6,2,1,05339,56,芝2000,良,1:59.9,0.0,12-9-9-8,34.3-35.1,33.6,496(0),2013105915,"5,485.4",2013105788,201909020411
2016/01/23,1京都7,曇,10,若駒S(OP),201608010710,8,5,5,1.6,1,1,05339,56,芝2000,良,2:02.4,-0.2,5-5-6-4,37.6-33.5,32.6,496(-10),2013102360,"1,919.6",2013105788,201909020411
2015/10/18,4京都5,晴,5,2歳新馬,201508040505,11,5,5,1.6,1,1,05212,55,芝1800,良,1:47.7,-0.4,5-5,36.4-33.9,33.5,506(0),2013105832,700.0,2013105788,201909020411
2021/12/26,5中山8,晴,11,有馬記念(G1),202106050811,16,8,15,43.8,7,10,01126,57,芝2500,良,2:33.6,1.6,7-7-6-3,29.8-36.7,37.6,516(+4),2018105027, ,2014101976,201909020411
2021/11/28,5東京8,晴,12,ジャパンC(G1),202105050812,18,3,5,37.4,7,10,01018,57,芝2400,良,2:26.0,1.3,18-14-1-1,37.0-35.3,36.6,512(+6),2017101835, ,2014101976,201909020411
2021/10/10,4阪神2,晴,11,京都大賞典(G2),202109040211,14,7,11,7.4,4,3,01018,57,芝2400,良,2:24.6,0.1,2-3-3-3,37.2-36.4,36.4,506(-2),2013105788,"1,714.0",2014101976,201909020411
2021/06/27,3阪神4,晴,11,宝塚記念(G1),202109030411,13,8,13,16.6,5,5,01014,58,芝2200,良,2:12.1,1.2,2-2-3-2,35.1-34.7,35.7,508(+4),2016104750,"1,500.0",2014101976,201909020411
2021/04/25,シャティ, , ,QE2世C(G1),2021H1042508,7, ,4,14.5,5,4,05570,57,芝2000,良,2:01.67, , , , ,504,, ,2014101976,201909020411
2021/03/14,2中京2,晴,11,金鯱賞(G2),202107020211,10,7,7,10.0,3,5,05212,57,芝2000,重,2:02.0,0.2,10-10-10-10,37.1-36.8,35.9,504(-12),2015104317,670.0,2014101976,201909020411
2020/12/27,5中山8,晴,11,有馬記念(G1),202006050811,16,3,6,24.9,8,12,01115,57,芝2500,良,2:36.5,1.5,14-14-6-5,30.8-36.6,37.6,516(+8),2016104750, ,2014101976,201909020411
2020/11/29,5東京9,曇,12,ジャパンC(G1),202005050912,15,3,4,44.6,6,8,01115,57,芝2400,良,2:24.1,1.1,1-1-1-1,35.3-37.8,38.9,508(0),2015104961, ,2014101976,201909020411
2020/11/01,4東京8,曇,11,天皇賞(秋)(G1),202005040811,12,6,8,16.7,4,5,00666,58,芝2000,良,1:58.6,0.8,3-3-2,36.5-33.6,34.1,508(+6),2015104961,"1,500.0",2014101976,201909020411
2020/10/11,4京都2,晴,11,京都大賞典(G2),202008040211,17,1,2,3.5,1,2,01115,57,芝2400,稍,2:25.7,0.1,17-17-11-7,35.5-35.0,34.3,502(0),2015104063,"2,734.4",2014101976,201909020411
2020/06/28,3阪神8,曇,11,宝塚記念(G1),202009030811,18,7,14,14.2,6,2,00666,58,芝2200,稍,2:14.5,1.0,14-13-8-2,34.6-36.3,37.2,502(-10),2016104750,"6,108.0",2014101976,201909020411
2020/05/03,3京都4,曇,11,天皇賞(春)(G1),202008030411,14,5,8,5.3,3,6,00666,58,芝3200,良,3:17.3,0.8,1-1-1-1,38.0-36.0,36.8,512(+6),2015105075, ,2014101976,201909020411
2020/03/22,1阪神9,曇,11,阪神大賞典(G2),202009010911,10,8,9,1.6,1,7,01088,57,芝3000,良,3:03.6,0.6,2-2-3-2,37.7-36.3,36.7,506(0),2015105032, ,2014101976,201909020411
2019/12/22,5中山8,曇,11,有馬記念(G1),201906050811,16,6,11,27.1,7,5,05366,57,芝2500,良,2:31.6,1.1,12-12-11-9,29.4-37.6,35.8,506(0),2014106220,"3,000.0",2014101976,201909020411
2019/10/06,ロンシャ, , ,凱旋門賞(G1),2019C8100604,12, ,4,19.4,7,7,05271,59.5,芝2400,重, , , , , ,計不,, ,2014101976,201909020411
2019/09/15,ロンシャ, , ,フォワ賞(G2),2019C8a00701,4, ,3,3.6,2,3,05271,58,芝2400,良, , , , , ,計不,, ,2014101976,201909020411
2019/06/23,3阪神8,曇,11,宝塚記念(G1),201909030811,12,1,1,3.6,1,2,01088,58,芝2200,良,2:11.3,0.5,1-1-1-1,35.5-35.3,35.8,506(-2),2014106220,"6,073.2",2014101976,201909020411
2019/03/31,2阪神4,曇,11,大阪杯(G1),201909020411,14,4,6,4.1,2,2,01088,57,芝2000,良,2:01.0,0.0,2-2-2-2,36.4-35.5,35.4,508(+2),2014106046,"4,885.2",2014101976,201909020411
2018/12/23,5中山8,曇,11,有馬記念(G1),201806050811,16,7,14,5.9,2,5,01088,57,芝2500,稍,2:32.8,0.6,1-1-1-1,30.2-36.9,37.5,506(+2),2015104882,"3,000.0",2014101976,201909020411
2018/11/25,5東京8,晴,11,ジャパンC(G1),201805050811,14,5,8,9.2,4,2,01088,57,芝2400,良,2:20.9,0.3,1-1-1-1,35.9-34.4,34.7,504(+8),2015104961,"12,086.4",2014101976,201909020411
2018/10/28,4東京9,晴,11,天皇賞(秋)(G1),201805040911,12,7,10,12.8,6,3,01088,58,芝2000,良,1:57.0,0.2,1-1-1,36.2-34.5,34.7,496(-8),2014106201,"3,840.2",2014101976,201909020411
2018/10/07,4東京2,晴,11,毎日王冠(G2),201805040211,13,1,1,15.8,6,3,01088,58,芝1800,良,1:44.7,0.2,2-2-2,35.3-33.8,33.9,504(+10),2014105785,"1,713.0",2014101976,201909020411
2018/06/24,3阪神8,晴,11,宝塚記念(G1),201809030811,16,8,16,5.7,2,8,05212,58,芝2200,稍,2:12.5,0.9,14-15-15-15,34.4-36.3,35.9,494(-2),2013106099, ,2014101976,201909020411
2018/03/24,3中山1,晴,11,日経賞(G2),201806030111,15,8,14,3.3,1,9,05339,57,芝2500,良,2:34.6,0.7,3-1-1-1,31.0-36.0,36.7,496(+5),2013104849, ,2014101976,201909020411
2017/12/10,シャティ,晴, ,香港ヴァーズ(G1),2017H1121004,12, ,12,2.9,2,9,05212,55,芝2400,良, , , , , ,計不,, ,2014101976,201909020411
2017/10/22,4京都7,雨,11,菊花賞(G1),201708040711,18,7,13,4.5,1,1,05212,57,芝3000,不,3:18.9,-0.3,14-14-12-7,37.8-40.0,39.6,488(+2),2014100656,"14,570.9",2014101976,201909020411
2017/09/24,4阪神7,晴,11,神戸新聞杯(G2),201709040711,14,4,5,3.5,2,2,05212,56,芝2400,良,2:24.9,0.3,9-10-9-10,36.9-34.5,33.9,486(-12),2014106201,"2,228.8",2014101976,201909020411
2017/08/05,2新潟3,晴,10,信濃川特別(1000万下),201704020310,14,4,5,2.0,1,1,05212,54,芝2000,良,1:56.9,-0.2,12-12,34.9-34.4,32.9,498(+8),2013105858,"1,529.4",2014101976,201909020411
2017/07/15,3中京5,晴,8,3歳以上500万下,201707030508,13,4,4,1.5,1,1,01014,54,芝2000,良,1:59.1,-0.3,11-11-10-11,36.1-34.8,33.2,490(+8),2012105419,750.0,2014101976,201909020411
2017/03/25,2阪神1,晴,11,毎日杯(G3),201709020111,8,6,6,32.8,7,3,05115,56,芝1800,良,1:46.7,0.2,7-7,35.2-34.4,33.4,482(-4),2014106046,954.4,2014101976,201909020411
2017/02/26,1阪神2,晴,9,すみれS(OP),201709010209,7,5,5,1.9,1,3,01088,56,芝2200,良,2:15.0,0.9,5-5-5-5,35.7-36.0,36.3,486(-10),2014100656,482.4,2014101976,201909020411
2017/01/29,1東京2,晴,9,セントポーリア賞(500万下),201705010209,11,6,7,2.6,1,5,00663,56,芝1800,良,1:48.1,0.4,6-4-5,35.9-33.7,33.4,496(+2),2014105589,100.0,2014101976,201909020411
2016/12/11,5阪神4,晴,5,2歳新馬,201609050405,8,4,4,2.4,2,1,05339,55,芝1800,良,1:49.5,-0.6,3-3,37.9-34.7,34.5,494(0),2014105916,700.0,2014101976,201909020411
2021/12/26,5中山8,晴,11,有馬記念(G1),202106050811,16,1,1,62.3,11,14,05473,57,芝2500,良,2:34.6,2.6,5-4-3-3,29.8-36.7,38.8,500(-2),2018105027, ,2014105258,201909020411
2021/12/04,6阪神1,曇,11,チャレンジC(G3),202109060111,11,6,7,10.0,5,3,01174,57,芝2000,良,2:01.6,0.6,7-7-8-8,38.2-34.0,33.9,502(+12),2018104662,"1,005.6",2014105258,201909020411
2021/10/31,4東京8,曇,11,天皇賞(秋)(G1),202105040811,16,7,13,159.1,13,7,01096,58,芝2000,良,1:58.7,0.8,15-15-14,36.2-33.6,33.1,490(-12),2018105027, ,2014105258,201909020411
2021/08/22,2札幌4,曇,11,札幌記念(G2),202101020411,13,5,7,28.2,8,3,01170,57,芝2000,良,1:59.6,0.1,5-4-4-3,34.9-35.4,35.2,502(+10),2018105233,"1,813.0",2014105258,201909020411
2021/06/05,4中京1,曇,11,鳴尾記念(G3),202107040111,13,4,4,11.3,7,4,00732,57,芝2000,良,2:01.6,0.9,8-8-9-8,38.0-34.1,34.2,492(-6),2016110103,620.0,2014105258,201909020411
2021/04/04,2阪神4,雨,11,大阪杯(G1),202109020411,13,4,5,111.3,9,10,00732,57,芝2000,重,2:04.2,2.6,13-13-13-8,35.6-36.8,38.4,498(-2),2017105335, ,2014105258,201909020411
2021/03/14,2中京2,晴,11,金鯱賞(G2),202107020211,10,7,8,51.6,8,8,01096,57,芝2000,重,2:02.6,0.8,7-7-7-6,37.1-36.8,36.9,500(0),2015104317, ,2014105258,201909020411
2020/12/27,5中山8,晴,11,有馬記念(G1),202006050811,16,4,8,148.1,12,7,01096,57,芝2500,良,2:35.6,0.6,9-9-10-9,30.8-36.6,36.2,500(0),2016104750, ,2014105258,201909020411
2020/11/22,5阪神6,曇,11,マイルチャンピオンS(G1),202009050611,17,8,15,165.8,11,7,01096,57,芝1600,良,1:32.6,0.6,16-15,34.9-33.5,33.2,500(+10),2016104532, ,2014105258,201909020411
2020/10/24,4東京5,晴,11,富士S(G2),202005040511,12,7,10,13.1,9,4,01096,57,芝1600,良,1:33.9,0.5,8-6,33.8-36.0,35.2,490(-10),2016105067,890.0,2014105258,201909020411
2020/08/23,2札幌4,晴,11,札幌記念(G2),202001020411,12,2,2,20.6,6,2,01096,57,芝2000,良,1:59.6,0.2,9-9-9-7,35.8-35.2,34.5,500(0),2015104765,"2,824.4",2014105258,201909020411
2020/06/28,3阪神8,曇,11,宝塚記念(G1),202009030811,18,1,2,149.5,13,15,01018,58,芝2200,稍,2:18.0,4.5,3-3-3-6,34.6-36.3,40.5,500(-2),2016104750, ,2014105258,201909020411
2020/06/07,3東京2,晴,11,安田記念(G1),202005030211,14,5,7,142.4,10,9,01075,58,芝1600,稍,1:32.7,1.1,9-11,34.2-34.3,34.6,502(0),2016104532, ,2014105258,201909020411
2020/03/01,2中山2,晴,11,中山記念(G2),202006020211,9,5,5,9.3,5,5,01032,57,芝1800,良,1:46.9,0.6,7-7-7-4,36.0-35.3,34.0,502(+8),2016102179,670.0,2014105258,201909020411
2019/12/08,シャティ, , ,香港マイル(G1),2019H1120807,10, ,3,23.1,7,5,05575,57,芝1600,良, , , , , ,計不,, ,2014105258,201909020411
2019/11/17,5京都6,晴,11,マイルチャンピオンS(G1),201908050611,17,4,7,17.6,6,3,05575,57,芝1600,良,1:33.3,0.3,10-12,35.3-34.2,33.7,498(+6),2015104688,"2,851.0",2014105258,201909020411
2019/10/06,4東京2,曇,11,毎日王冠(G2),201905040211,10,6,6,13.0,4,4,05115,57,芝1800,良,1:44.9,0.5,6-4-4,35.5-34.3,34.3,492(+2),2016102179,"1,000.0",2014105258,201909020411
2019/08/18,2札幌2,晴,11,札幌記念(G2),201901020211,14,7,11,17.7,5,5,05212,57,芝2000,良,2:00.4,0.3,8-7-7-5,36.1-36.1,35.4,490(-4),2015104882,700.0,2014105258,201909020411
2019/06/02,3東京2,曇,11,安田記念(G1),201905030211,16,7,13,36.2,8,10,05212,58,芝1600,良,1:31.8,0.9,16-16,34.5-33.9,32.7,494(0),2015104688, ,2014105258,201909020411
2019/03/31,2阪神4,曇,11,大阪杯(G1),201909020411,14,7,11,7.3,3,11,05212,57,芝2000,良,2:02.0,1.0,9-9-6-4,36.4-35.5,36.1,494(+2),2014106046, ,2014105258,201909020411
2019/03/10,2中京2,雨,11,金鯱賞(G2),201907020211,13,5,6,7.0,4,4,05212,57,芝2000,稍,2:00.8,0.7,5-5-6-6,35.6-34.6,34.7,492(+4),2015102367,930.0,2014105258,201909020411
2018/12/09,シャティ, , ,香港マイル(G1),2018H1120907,14, ,2,5.8,2,5,05212,57,芝1600,良,1:34.17, , , , ,計不,, ,2014105258,201909020411
2018/11/18,5京都6,晴,11,マイルチャンピオンS(G1),201808050611,18,1,2,6.5,3,2,05212,57,芝1600,良,1:33.3,0.0,7-7,35.0-34.5,33.9,492(+8),2015105064,"4,508.0",2014105258,201909020411
2018/10/20,4東京6,晴,11,富士S(G3),201805040611,18,7,13,6.3,4,5,05212,59,芝1600,良,1:32.2,0.5,7-9,34.6-34.3,33.8,484(-6),2013105995,410.0,2014105258,201909020411
2018/06/03,3東京2,晴,11,安田記念(G1),201805030211,16,3,5,6.1,2,6,01088,58,芝1600,良,1:31.7,0.4,7-7,34.2-34.5,34.0,490(+8),2014110031, ,2014105258,201909020411
2018/04/01,2阪神4,晴,11,大阪杯(G1),201809020411,16,3,5,16.3,6,2,01014,57,芝2000,良,1:58.3,0.1,11-10-9-9,36.5-34.1,33.7,482(0),2014106083,"4,897.2",2014105258,201909020411
2018/02/25,2中山2,曇,11,中山記念(G2),201806020211,10,4,4,2.1,1,5,05212,57,芝1800,良,1:47.9,0.3,9-9-9-9,36.2-36.6,34.4,482(-6),2014100222,620.0,2014105258,201909020411
2017/11/19,5京都6,晴,11,マイルチャンピオンS(G1),201708050611,18,8,18,8.8,4,1,05212,56,芝1600,稍,1:33.8,0.0,15-13,34.6-35.2,33.9,488(+12),2013105399,"10,690.6",2014105258,201909020411
2017/10/21,4東京6,雨,11,富士S(G3),201705040611,15,3,5,4.0,2,5,05212,55,芝1600,不,1:35.6,0.8,6-5,35.6-35.0,35.4,476(-2),2013105399,410.0,2014105258,201909020411
2017/05/28,2東京12,晴,10,東京優駿(G1),201705021210,18,6,11,11.9,6,7,05386,57,芝2400,良,2:27.4,0.5,10-10-3-3,37.1-33.8,34.0,478(-2),2014106201, ,2014105258,201909020411
2017/04/16,3中山8,晴,11,皐月賞(G1),201706030811,18,4,7,8.1,4,2,05212,57,芝2000,良,1:57.8,0.0,15-15-5-5,35.1-34.5,34.1,480(-2),2014106046,"4,773.8",2014105258,201909020411
2017/02/25,1阪神1,晴,11,アーリントンC(G3),201709010111,12,6,8,1.9,1,1,05212,56,芝1600,良,1:34.1,-0.5,9-9,35.3-35.0,34.0,482(+4),2014105982,"3,842.7",2014105258,201909020411
2017/01/08,1京都3,雨,11,日刊スポシンザン記念(G3),201708010311,15,3,5,2.4,1,3,05212,56,芝1600,重,1:37.8,0.2,7-7,34.5-38.1,37.5,478(+2),2014102698,958.1,2014105258,201909020411
2016/12/11,4中京4,晴,10,こうやまき賞(500万下),201607040410,13,4,4,1.3,1,1,01019,55,芝1600,良,1:35.4,-0.2,6-5-2,36.5-34.0,33.9,476(+2),2014100926,"1,029.4",2014105258,201909020411
2016/10/22,4東京6,曇,9,アイビーS(OP),201605040609,9,8,9,2.4,1,2,01088,55,芝1800,良,1:49.2,0.3,4-5-5,36.9-34.3,33.9,474(-2),2014105535,646.0,2014105258,201909020411
2016/08/21,2小倉8,晴,5,2歳新馬,201610020805,10,8,10,1.5,1,1,01088,54,芝1800,良,1:53.1,-0.5,5-4-4-3,38.9-35.6,35.3,476(0),2014105931,700.0,2014105258,201909020411
2019/08/18,2札幌2,晴,11,札幌記念(G2),201901020211,14,6,10,7.8,4,2,05203,57,芝2000,良,2:00.1,0.0,3-3-4-2,36.1-36.1,35.6,486(0),2015104882,"2,828.4",2014105304,201909020411
2019/06/02,3東京2,曇,11,安田記念(G1),201905030211,16,2,4,26.9,6,5,05203,58,芝1600,良,1:31.1,0.2,7-7,34.5-33.9,32.9,486(-2),2015104688,"1,100.0",2014105304,201909020411
2019/03/31,2阪神4,曇,11,大阪杯(G1),201909020411,14,5,8,13.5,7,12,05517,57,芝2000,良,2:02.1,1.1,13-13-11-11,36.4-35.5,35.8,488(+10),2014106046, ,2014105304,201909020411
2018/12/09,シャティ, , ,香港C(G1),2018H1120908,9, ,1,2.6,2,4,05509,57,芝2000,良,2:02.10, , , , ,計不,, ,2014105304,201909020411
2018/10/28,4東京9,晴,11,天皇賞(秋)(G1),201805040911,12,6,9,9.6,4,2,05509,58,芝2000,良,1:57.0,0.2,7-7-7,36.2-34.5,33.4,476(-12),2014106201,"6,080.4",2014105304,201909020411
2018/08/19,2札幌2,曇,11,札幌記念(G2),201801020211,16,1,2,5.2,2,1,01014,57,芝2000,稍,2:01.1,0.0,7-7-7-9,34.4-37.6,36.8,488(+2),2013105788,"7,112.0",2014105304,201909020411
2018/06/03,3東京2,晴,11,安田記念(G1),201805030211,16,8,15,6.4,3,5,01014,58,芝1600,良,1:31.5,0.2,7-7,34.2-34.5,33.7,486(+4),2014110031,"1,100.0",2014105304,201909020411
2018/04/22,3京都2,晴,11,読売マイラーズC(G2),201808030211,14,4,5,6.8,4,1,01014,57,芝1600,良,1:31.3,-0.2,9-9,33.9-34.1,33.2,482(0),2014110031,"5,999.4",2014105304,201909020411
2017/12/23,5阪神7,晴,11,阪神C(G2),201709050711,18,5,10,4.5,3,3,01014,56,芝1400,良,1:19.7,0.2,14-13,33.6-34.7,33.5,482(0),2011103565,"1,718.2",2014105304,201909020411
2017/11/19,5京都6,晴,11,マイルチャンピオンS(G1),201708050611,18,2,4,15.0,7,3,01014,56,芝1600,稍,1:33.9,0.1,10-9,34.6-35.2,34.4,482(+6),2014105258,"2,655.8",2014105304,201909020411
2017/10/28,4京都8,雨,11,毎日放送賞スワンS(G2),201708040811,18,2,3,5.2,2,1,05473,54,芝1400,重,1:22.4,0.0,12-9,34.9-35.8,34.8,476(+2),2011104627,"6,027.4",2014105304,201909020411
2017/09/18,4阪神5,晴,11,仲秋S(1600万下),201709040511,12,7,10,2.8,1,1,01014,54,芝1400,稍,1:21.3,-0.2,11-11,34.5-35.0,34.0,474(-8),2013106051,"1,846.6",2014105304,201909020411
2017/07/30,1札幌2,曇,12,道新スポーツ賞(1000万下),201701010212,11,2,2,3.0,2,1,01014,54,芝1500,良,1:29.7,-0.2,6-7-7,30.4-34.6,34.1,482(+16),2012105538,"1,525.2",2014105304,201909020411
2017/05/06,3京都5,小雨,7,3歳500万下,201708030507,12,2,2,1.4,1,1,00666,56,芝1400,良,1:21.5,-0.4,11-11,34.5-35.4,33.9,466(-6),2014100456,720.0,2014105304,201909020411
2017/04/08,2阪神5,曇,6,3歳500万下,201709020506,17,8,17,2.3,1,2,00666,56,芝1600,重,1:35.0,0.0,6-7,35.2-35.5,34.6,472(-2),2014103580,290.0,2014105304,201909020411
2017/01/14,1京都4,曇,9,白梅賞(500万下),201708010409,10,5,5,1.7,1,9,00666,56,芝1600,良,1:37.0,1.2,2-2,35.5-35.8,36.8,474(0),2014105338, ,2014105304,201909020411
2016/12/25,5中山9,晴,9,ホープフルS(G2),201606050909,14,4,5,9.2,3,5,00666,55,芝2000,良,2:01.8,0.5,5-5-2-2,35.6-36.6,36.9,474(+2),2014106201,670.0,2014105304,201909020411
2016/11/12,5京都3,晴,11,デイリー杯2歳S(G2),201608050311,10,7,8,5.8,4,3,00666,55,芝1600,良,1:34.7,0.1,3-3,35.9-34.1,33.8,472(-2),2014106231,955.3,2014105304,201909020411
2016/08/28,2札幌4,晴,1,2歳未勝利,201601020401,9,1,1,6.2,2,1,00666,54,芝1800,良,1:51.6,-0.2,7-7-3-2,37.0-35.3,35.1,474(0),2014105493,500.0,2014105304,201909020411
2016/07/09,3中京3,小雨,5,2歳新馬,201607030305,13,5,7,5.7,4,3,00666,54,芝1600,不,1:41.8,1.1,2-2-2,37.8-37.4,38.4,474(0),2014106010,180.0,2014105304,201909020411
2021/06/13,4中京4,曇,11,三宮S(OP),202107040411,16,1,1,19.9,9,14,01154,56,ダ1800,稍,1:53.1,1.9,16-16-16-15,38.0-36.4,36.8,506(-4),2017100988, ,2014105427,201909020411
2021/05/02,1新潟8,曇,11,吾妻小富士S(OP),202104010811,15,8,15,14.5,6,9,01095,56,ダ1800,不,1:50.8,1.2,6-6-10-9,35.5-36.9,37.2,510(+2),2016103065, ,2014105427,201909020411
2021/03/07,1阪神8,曇,11,大阪城S(L),202109010811,16,1,2,23.0,8,12,01102,56,芝1800,良,1:47.1,1.0,1-2,35.7-34.1,35.0,508(-6),2016104851, ,2014105427,201909020411
2021/01/17,1中京6,晴,11,日経新春杯(G2),202107010611,16,3,6,154.2,16,13,01046,56,芝2200,良,2:13.3,1.5,14-14-14-14,35.3-35.7,36.3,514(+16),2016104495, ,2014105427,201909020411
2020/11/08,5東京2,曇,11,アルゼンチン共和国杯(G2),202005050211,18,2,4,93.9,14,18,00660,57,芝2500,良,2:37.4,5.8,15-15-15-15,29.7-34.9,39.5,498(-14),2017105649, ,2014105427,201909020411
2020/07/12,2福島4,曇,11,七夕賞(G3),202003020411,16,4,7,22.5,12,15,01122,57,芝2000,重,2:05.5,3.0,7-6-13-12,36.6-37.3,39.4,512(-4),2014104386, ,2014105427,201909020411
2020/06/06,3阪神1,晴,11,鳴尾記念(G3),202009030111,16,8,15,11.3,5,10,01088,56,芝2000,良,2:01.2,1.1,12-12-12-12,36.0-36.3,36.4,516(+8),2012104503, ,2014105427,201909020411
2020/05/10,1新潟2,曇,11,新潟大賞典(G3),202004010211,16,1,2,8.0,5,9,01122,57.5,芝2000,良,1:59.8,1.2,8-8,35.1-35.4,35.7,508(0),2015101105, ,2014105427,201909020411
2019/10/06,4京都2,晴,11,京都大賞典(G2),201908040211,17,5,9,6.1,3,12,01122,56,芝2400,良,2:25.3,1.8,5-5-8-10,35.4-35.2,36.5,508(+4),2013105975, ,2014105427,201909020411
2019/03/31,2阪神4,曇,11,大阪杯(G1),201909020411,14,6,9,9.3,5,5,01115,57,芝2000,良,2:01.2,0.2,7-7-8-8,36.4-35.5,35.2,504(-8),2014106046,"1,200.0",2014105427,201909020411
2019/03/10,2中京2,雨,11,金鯱賞(G2),201907020211,13,6,8,3.0,1,3,00666,56,芝2000,稍,2:00.4,0.3,7-7-6-6,35.6-34.6,34.2,512(+4),2015102367,"1,613.2",2014105427,201909020411
2018/12/01,5阪神1,晴,11,チャレンジC(G3),201809050111,12,7,9,2.7,2,1,05212,56,芝2000,良,1:58.3,-0.5,4-4-4-3,36.4-35.2,33.7,508(0),2013105646,"4,143.4",2014105427,201909020411
2018/10/28,4京都9,晴,11,カシオペアS(OP),201808040911,12,7,10,3.3,1,1,01115,56,芝1800,良,1:47.5,-0.3,8-8,36.2-35.4,33.6,508(+8),2012104541,"2,425.9",2014105427,201909020411
2018/09/23,4阪神7,曇,10,西宮S(1600万下),201809040710,8,8,8,1.4,1,1,05212,57,芝2000,良,2:02.3,0.0,4-3-3-3,37.7-34.2,34.0,500(+4),2013106088,"1,838.2",2014105427,201909020411
2018/05/27,2東京12,晴,9,むらさき賞(1600万下),201805021209,15,4,7,3.5,1,1,05212,56,芝1800,良,1:45.4,0.0,4-6-8,35.9-34.0,33.3,496(0),2013106041,"1,852.2",2014105427,201909020411
2018/01/07,1京都2,晴,10,寿S(1600万下),201808010210,9,3,3,2.5,1,2,05203,56,芝2000,良,1:59.7,0.6,5-5-5-5,35.4-35.3,34.5,496(-2),2014102897,736.4,2014105427,201909020411
2017/12/10,5阪神4,晴,9,境港特別(1000万下),201709050409,9,5,5,1.6,1,1,05473,55,芝2200,良,2:16.6,-0.3,2-2-2-2,39.0-33.7,33.6,498(+2),2014105783,"1,523.8",2014105427,201909020411
2017/11/18,5京都5,曇,8,3歳以上1000万下,201708050508,10,1,1,1.7,1,2,05212,55,芝2000,重,2:03.4,0.6,6-6-4-7,37.8-34.3,34.6,496(+4),2014102897,420.0,2014105427,201909020411
2017/09/23,4阪神6,曇,12,3歳以上500万下,201709040612,16,5,10,1.8,1,1,05212,54,芝2000,良,2:02.5,-0.2,5-5-5-2,36.8-34.1,33.8,492(0),2013105510,750.0,2014105427,201909020411
2017/09/09,4阪神1,晴,12,3歳以上500万下,201709040112,11,8,11,1.6,1,2,05212,54,芝2000,良,1:59.9,0.0,5-7-5-1,35.2-34.9,34.9,492(-8),2013101959,300.0,2014105427,201909020411
2017/07/30,1札幌2,晴,9,北辰特別(500万下),201701010209,9,1,1,1.6,1,3,01014,54,芝2000,良,2:00.5,0.2,8-9-8-3,35.2-34.7,34.4,500(-2),2014100731,263.7,2014105427,201909020411
2017/02/12,1東京6,晴,11,共同通信杯(G3),201705010611,11,5,5,4.0,3,6,00666,56,芝1800,良,1:48.1,0.6,4-7-8,36.0-34.7,34.5,502(+2),2014106083, ,2014105427,201909020411
2017/01/07,1京都2,晴,9,福寿草特別(500万下),201708010209,9,4,4,1.6,1,2,00666,56,芝2000,良,2:00.4,0.1,8-8-8-7,36.2-35.1,34.4,500(+10),2014105923,406.4,2014105427,201909020411
2016/10/22,4京都6,曇,3,2歳未勝利,201608040603,10,2,2,1.1,1,1,00666,55,芝2000,良,2:01.7,-0.1,7-7-7-7,35.4-34.8,33.9,490(-4),2014105320,500.0,2014105427,201909020411
2016/09/25,4阪神6,曇,5,2歳新馬,201609040605,10,3,3,1.3,1,2,00666,54,芝1800,良,1:47.8,0.0,6-4,36.8-34.3,34.0,494(0),2014106212,280.0,2014105427,201909020411
2020/06/28,3阪神8,曇,11,宝塚記念(G1),202009030811,18,7,15,53.7,8,11,00732,58,芝2200,稍,2:16.7,3.2,9-8-8-10,34.6-36.3,38.9,444(-2),2016104750, ,2014105517,201909020411
2020/05/03,3京都4,曇,11,天皇賞(春)(G1),202008030411,14,4,6,64.2,11,2,01102,58,芝3200,良,3:16.5,0.0,3-3-3-3,38.0-36.0,35.1,446(-2),2015105075,"6,086.4",2014105517,201909020411
2020/03/28,3中山1,曇,11,日経賞(G2),202006030111,14,7,12,19.4,9,3,01075,57,芝2500,良,2:33.1,0.2,7-7-5-2,29.8-36.6,36.1,448(-6),2014106160,"1,714.2",2014105517,201909020411
2020/01/26,1中山9,曇,11,アメリカジョッキーC(G2),202006010911,12,5,5,6.6,3,8,01127,57,芝2200,稍,2:16.4,1.4,1-1-1-1,37.7-36.7,38.1,454(-2),2015104882, ,2014105517,201909020411
