race_id,race_round,race_title,weather,ground_status,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3,is_left_right_straight,distance,hour
201905020702,2,3歳未勝利,天候 : 晴,ダート : 良,2019年5月11日,東京,16,7,13,8,15,8,16,170,110,160,190,290,520,250,320,490,680,900,2480,左,1600,10
201905020703,3,3歳未勝利,天候 : 晴,ダート : 良,2019年5月11日,東京,16,3,5,2,3,6,12,180,110,150,150,450,490,230,270,530,750,970,2970,左,1300,11
201905020704,4,3歳未勝利,天候 : 晴,ダート : 良,2019年5月11日,東京,15,3,4,5,9,6,11,1020,210,130,140,1460,1550,480,490,270,3670,1300,12520,左,1600,11
201905020706,6,3歳500万下,天候 : 晴,ダート : 良,2019年5月11日,東京,16,2,3,2,4,8,16,560,190,160,170,1650,1580,620,490,500,3050,2330,13050,左,1400,12
201905020708,8,4歳以上500万下,天候 : 晴,ダート : 良,2019年5月11日,東京,16,1,2,4,7,8,16,730,160,130,110,1140,1760,460,260,180,3630,780,7430,左,1600,14
201905020712,12,4歳以上1000万下,天候 : 晴,ダート : 良,2019年5月11日,東京,16,7,13,1,1,8,15,580,220,500,220,1300,5330,2100,610,2090,10370,11730,74820,左,1400,16
201905020801,1,3歳未勝利,天候 : 晴,ダート : 良,2019年5月12日,東京,16,6,11,2,3,3,6,350,130,190,120,1610,1950,550,250,550,3420,1740,12100,左,1400,10
201905020802,2,3歳未勝利,天候 : 晴,ダート : 良,2019年5月12日,東京,14,5,8,8,14,4,6,1470,580,560,270,3720,29120,6670,2140,2310,46710,51350,467960,左,2100,10
201905020806,6,4歳以上500万下,天候 : 晴,ダート : 良,2019年5月12日,東京,16,1,1,4,7,2,4,1000,570,5990,1760,6080,87190,13510,5000,25930,136840,337790,4484130,左,1300,12
201905020809,9,青竜ステークス ,天候 : 晴,ダート : 良,2019年5月12日,東京,12,8,11,1,1,5,5,540,170,120,500,440,600,280,1610,1080,1540,4440,18200,左,1600,14
201905020812,12,BSイレブン賞 ,天候 : 曇,ダート : 良,2019年5月12日,東京,16,7,13,4,7,5,9,320,190,280,290,1320,1270,560,720,1230,1990,3890,14350,左,1400,16
201905020901,1,3歳未勝利,天候 : 晴,ダート : 良,2019年5月18日,東京,16,7,13,3,6,6,12,230,130,260,1180,1290,1400,540,2450,7630,2050,24850,82000,左,1400,10
201905020902,2,3歳未勝利,天候 : 晴,ダート : 良,2019年5月18日,東京,16,3,5,3,6,5,9,590,210,180,1130,1580,1520,600,5870,4510,3160,36700,126940,左,1600,10
201905020903,3,3歳未勝利,天候 : 晴,ダート : 良,2019年5月18日,東京,16,2,3,5,9,6,12,650,210,180,160,740,2500,730,500,390,4300,2180,16680,左,1300,11
201905020906,6,3歳500万下,天候 : 晴,ダート : 良,2019年5月18日,東京,16,2,3,7,13,5,9,5240,1120,250,150,4990,26100,7100,2760,520,75310,28590,281770,左,2100,13
201905020907,7,4歳以上500万下,天候 : 晴,ダート : 良,2019年5月18日,東京,16,3,5,2,3,8,16,440,160,160,150,1020,1040,350,410,400,1950,1400,7760,左,1600,13
201905020908,8,4歳以上500万下,天候 : 晴,ダート : 良,2019年5月18日,東京,16,3,5,7,13,6,12,650,220,140,5380,280,1230,510,29090,14290,2710,138500,606680,左,1400,14
201905020910,10,是政特別 ,天候 : 晴,ダート : 良,2019年5月18日,東京,16,1,1,6,12,1,2,190,110,300,250,680,1220,540,480,2010,1570,3440,10680,左,2100,15
201905021001,1,3歳未勝利,天候 : 晴,ダート : 良,2019年5月19日,東京,16,3,5,1,1,6,11,290,150,190,630,450,800,340,1530,1660,1340,6310,19040,左,1400,10
201905021002,2,3歳未勝利,天候 : 晴,ダート : 良,2019年5月19日,東京,16,6,12,1,1,6,11,320,130,130,200,320,510,220,390,550,1010,1220,4560,左,1600,10
201905021003,3,3歳未勝利,天候 : 晴,ダート : 良,2019年5月19日,東京,12,8,11,6,8,4,4,190,110,170,350,540,510,290,630,1510,740,2780,6700,左,2100,11
201905021006,6,3歳500万下,天候 : 晴,ダート : 良,2019年5月19日,東京,16,4,7,8,16,1,1,520,210,250,1080,1330,1210,550,2970,2840,2410,14020,57370,左,1600,12
201905021009,9,日吉特別 ,天候 : 曇,ダート : 良,2019年5月19日,東京,16,4,7,5,10,5,9,330,150,150,260,450,610,310,750,660,1220,2310,7890,左,1300,14
201905021012,12,丹沢ステークス ,天候 : 晴,ダート : 良,2019年5月19日,東京,16,8,15,3,5,2,3,5980,1100,280,320,1910,21990,5900,10560,1370,47160,86210,742020,左,2100,16
201905021101,1,3歳未勝利,天候 : 晴,ダート : 良,2019年5月25日,東京,16,2,4,6,12,7,14,490,200,700,290,1500,8360,2250,990,3100,13140,20050,108830,左,1600,10
201905021105,5,3歳500万下,天候 : 晴,ダート : 良,2019年5月25日,東京,16,1,2,3,6,7,13,950,230,240,130,2480,4810,1150,430,610,10580,3840,32300,左,1400,12
201905021107,7,4歳以上500万下,天候 : 晴,ダート : 良,2019年5月25日,東京,16,8,16,1,1,5,10,210,110,750,140,3270,5530,1790,210,2880,7050,6700,41150,左,1600,13
201905021109,9,富嶽賞 ,天候 : 晴,ダート : 良,2019年5月25日,東京,16,2,3,4,7,1,1,590,250,270,1210,1760,2580,1030,3870,5400,4640,35910,151570,左,1400,14
201905021111,11,欅ステークス ,天候 : 晴,ダート : 良,2019年5月25日,東京,16,1,1,5,10,4,7,250,130,240,180,790,1320,490,340,980,2000,2450,10480,左,1400,15
201905021112,12,4歳以上1000万下,天候 : 晴,ダート : 良,2019年5月25日,東京,16,3,5,2,4,6,11,450,200,720,760,760,7320,2160,2220,10340,11030,58400,253190,左,1600,16
201905021201,1,3歳未勝利,天候 : 晴,ダート : 良,2019年5月26日,東京,16,4,7,2,3,4,8,750,220,170,180,760,1880,610,880,490,3920,3480,24190,左,1400,9
201905021202,2,3歳未勝利,天候 : 晴,ダート : 良,2019年5月26日,東京,16,8,15,6,12,3,6,350,220,2980,1210,4150,36930,7710,3290,36900,42000,327850,1828210,左,1600,10
201905021203,3,3歳未勝利,天候 : 晴,ダート : 良,2019年5月26日,東京,16,7,13,1,1,5,10,380,120,170,110,1590,1450,400,170,310,2440,770,6410,左,1300,10
201905021205,5,3歳500万下,天候 : 晴,ダート : 良,2019年5月26日,東京,16,2,3,8,16,5,10,780,260,940,160,2110,19970,4720,720,2280,29150,17880,143230,左,1600,12
201905021207,7,4歳以上500万下,天候 : 晴,ダート : 良,2019年5月26日,東京,16,7,14,7,13,8,15,4060,1190,400,280,27730,29080,6550,4760,1850,53610,60420,402320,左,1400,13
201905021209,9,薫風ステークス ,天候 : 晴,ダート : 良,2019年5月26日,東京,15,6,10,3,4,8,15,420,190,270,140,850,2140,890,380,690,3390,3040,14990,左,1600,14
201905030101,1,3歳未勝利,天候 : 晴,ダート : 良,2019年6月1日,東京,16,1,2,3,6,2,4,450,140,120,110,750,1050,360,270,160,2030,550,4520,左,1600,10
201905030102,2,3歳未勝利,天候 : 晴,ダート : 良,2019年6月1日,東京,16,2,3,8,15,4,7,170,110,160,320,400,610,280,570,1630,880,2910,7180,左,1400,10
201905030103,3,3歳未勝利,天候 : 晴,ダート : 良,2019年6月1日,東京,16,8,15,1,1,2,3,2780,800,170,550,1660,5620,2360,7930,1250,15320,34970,240310,左,1600,11
201905030107,7,3歳以上1勝クラス,天候 : 晴,ダート : 良,2019年6月1日,東京,16,7,13,7,14,6,11,260,120,500,160,3550,2820,1000,280,1490,4600,4200,21480,左,1600,13
201905030111,11,スレイプニルS ,天候 : 晴,ダート : 良,2019年6月1日,東京,16,3,6,7,13,8,15,870,300,410,340,3390,5350,1770,1460,1840,9910,17990,90850,左,2100,15
201905030112,12,3歳以上1勝クラス,天候 : 晴,ダート : 良,2019年6月1日,東京,16,1,1,4,8,3,5,1050,330,160,200,1400,1970,830,1240,500,4320,3540,26080,左,1400,16
201905030201,1,3歳未勝利,天候 : 曇,ダート : 良,2019年6月2日,東京,15,4,7,5,9,8,15,280,130,210,130,1370,1310,460,190,500,2200,1040,5900,左,1400,10
201905030202,2,3歳未勝利,天候 : 曇,ダート : 良,2019年6月2日,東京,16,1,1,4,8,3,6,550,170,190,190,1380,1670,610,480,650,3150,2340,11500,左,2100,10
201905030203,3,3歳未勝利,天候 : 曇,ダート : 良,2019年6月2日,東京,16,8,16,6,11,7,13,270,130,150,210,620,590,290,490,670,1120,1850,5660,左,1300,11
201905030207,7,3歳以上1勝クラス,天候 : 曇,ダート : 良,2019年6月2日,東京,16,8,15,6,12,5,10,150,110,390,410,600,1570,690,740,3050,2000,7000,20140,左,1600,13
201905030210,10,麦秋ステークス ,天候 : 曇,ダート : 良,2019年6月2日,東京,16,5,10,6,11,7,14,430,180,690,250,2310,8680,2580,730,3630,13520,20340,126810,左,1400,15
201905030212,12,三浦特別 ,天候 : 曇,ダート : 良,2019年6月2日,東京,16,1,1,6,12,8,16,260,140,160,170,590,770,370,450,480,1210,1550,4820,左,1600,16
201905030301,1,3歳未勝利,天候 : 曇,ダート : 不良,2019年6月8日,東京,16,3,5,7,13,5,9,680,170,110,890,470,730,330,3120,2350,1770,8940,42830,左,1600,10
201905030302,2,3歳未勝利,天候 : 曇,ダート : 不良,2019年6月8日,東京,16,8,16,3,5,3,6,520,220,900,3940,4770,7070,2190,9930,25830,12090,188460,757260,左,2100,10
201905030303,3,3歳未勝利,天候 : 曇,ダート : 不良,2019年6月8日,東京,16,4,7,2,4,2,3,1360,300,130,460,710,1870,620,2340,1040,4460,7760,50120,左,1600,11
201905030307,7,3歳未勝利,天候 : 曇,ダート : 重,2019年6月8日,東京,16,1,2,2,3,5,10,470,140,120,200,500,620,250,550,480,1380,1330,6000,左,1400,13
201905030310,10,八王子特別 ,天候 : 曇,ダート : 重,2019年6月8日,東京,16,3,5,5,9,7,14,270,140,320,180,800,2070,720,350,1350,2880,4030,17860,左,2100,15
201905030312,12,3歳以上1勝クラス,天候 : 曇,ダート : 重,2019年6月8日,東京,16,2,3,7,13,8,15,830,260,400,240,1210,3260,1050,980,1150,5880,7290,40550,左,1300,16
201905030401,1,3歳未勝利,天候 : 曇,ダート : 重,2019年6月9日,東京,16,1,2,2,3,8,15,1360,260,140,110,2120,1900,600,590,200,4360,1570,15690,左,1300,10
201905030402,2,3歳未勝利,天候 : 曇,ダート : 重,2019年6月9日,東京,16,6,11,4,8,3,5,150,110,140,150,440,500,240,290,450,660,840,2260,左,1600,10
201905030406,6,3歳未勝利,天候 : 曇,ダート : 重,2019年6月9日,東京,16,3,5,8,16,5,9,620,200,180,280,680,1740,590,1110,870,3430,5010,26530,左,1400,13
201905030407,7,3歳以上1勝クラス,天候 : 曇,ダート : 重,2019年6月9日,東京,16,7,14,8,15,8,16,1200,410,180,970,1220,2600,860,3710,1980,5940,13820,66590,左,2100,13
201905030409,9,小金井特別 ,天候 : 曇,ダート : 重,2019年6月9日,東京,16,2,4,8,15,6,12,230,140,380,1490,1640,2010,740,2090,13200,2850,28980,90910,左,1400,14
201905030412,12,3歳以上1勝クラス,天候 : 雨,ダート : 重,2019年6月9日,東京,16,8,15,4,7,6,12,720,240,130,350,990,1170,470,1770,740,2730,4960,28740,左,1600,16
201905030502,2,3歳未勝利,天候 : 雨,ダート : 不良,2019年6月15日,東京,15,6,10,5,9,4,6,1470,190,130,110,1470,3230,650,330,160,7320,870,14350,左,1600,10
201905030503,3,3歳未勝利,天候 : 雨,ダート : 不良,2019年6月15日,東京,15,6,11,2,3,7,12,200,130,900,160,6850,6510,1850,260,3730,9990,9980,48880,左,1400,11
201905030505,5,2歳新馬,天候 : 雨,ダート : 不良,2019年6月15日,東京,16,2,3,8,16,5,9,3880,1150,510,830,6160,46410,11290,9500,4290,103560,257070,2030000,左,1400,12
201905030506,6,3歳未勝利,天候 : 雨,ダート : 不良,2019年6月15日,東京,10,5,5,2,2,8,9,1140,150,120,110,2230,1790,440,330,150,4040,810,8440,左,2100,13
201905030508,8,3歳以上1勝クラス,天候 : 雨,ダート : 不良,2019年6月15日,東京,16,4,8,1,1,5,9,600,190,670,190,1470,12660,3520,490,2910,20280,17160,102530,左,1400,14
201905030512,12,3歳以上1勝クラス,天候 : 雨,ダート : 不良,2019年6月15日,東京,16,8,15,2,3,6,11,1990,550,510,1070,1180,11320,3470,7820,8790,23000,138060,820710,左,1600,16
201905030601,1,3歳未勝利,天候 : 晴,ダート : 不良,2019年6月16日,東京,14,3,3,5,7,5,8,190,110,340,120,260,1680,500,160,630,1930,1350,6380,左,1400,10
201905030602,2,3歳未勝利,天候 : 晴,ダート : 不良,2019年6月16日,東京,11,7,8,1,1,4,4,2360,580,180,250,5210,5590,2000,2610,790,17300,18820,144210,左,1600,10
201905030603,3,3歳未勝利,天候 : 晴,ダート : 不良,2019年6月16日,東京,16,5,9,5,10,1,1,1080,180,150,120,2220,1840,560,430,300,4420,1710,15540,左,1300,11
201905030607,7,3歳以上1勝クラス,天候 : 晴,ダート : 重,2019年6月16日,東京,14,8,13,7,11,5,8,430,180,170,190,540,1490,510,460,450,2490,2200,10520,左,1600,13
201905030609,9,青梅特別 ,天候 : 晴,ダート : 重,2019年6月16日,東京,16,8,15,2,4,3,6,230,120,140,150,620,610,230,280,450,920,1010,3100,左,1600,14
201905030611,11,第24回ユニコーンステークス(G3),天候 : 晴,ダート : 重,2019年6月16日,東京,15,1,1,5,8,6,11,660,280,150,400,1310,1270,570,1770,890,2450,5510,22120,左,1600,15
201905030702,2,3歳未勝利,天候 : 曇,ダート : 良,2019年6月22日,東京,16,8,16,7,14,2,3,340,110,150,110,900,850,330,180,360,1640,760,4060,左,1600,10
201905030704,4,3歳未勝利,天候 : 小雨,ダート : 良,2019年6月22日,東京,13,6,9,5,7,5,6,270,120,110,520,250,260,140,1850,1540,590,4910,19700,左,1600,11
201905030706,6,3歳未勝利,天候 : 小雨,ダート : 良,2019年6月22日,東京,16,2,3,7,13,1,2,470,180,320,190,1410,2270,730,490,1020,3340,3910,24520,左,1400,12
201905030707,7,3歳以上1勝クラス,天候 : 小雨,ダート : 良,2019年6月22日,東京,16,5,9,3,5,1,1,580,240,200,640,1950,1960,740,2580,2220,3260,16100,63130,左,2100,13
201905030709,9,日野特別 ,天候 : 雨,ダート : 重,2019年6月22日,東京,16,8,15,4,7,2,3,350,170,130,310,430,580,310,1240,750,1210,3500,16550,左,1600,14
201905030711,11,アハルテケステークス ,天候 : 小雨,ダート : 重,2019年6月22日,東京,13,3,3,7,10,4,5,550,210,2010,3300,6290,33490,8360,11400,48740,51530,597990,2504480,左,1600,15
201905030801,1,3歳未勝利,天候 : 曇,ダート : 重,2019年6月23日,東京,16,2,4,8,16,2,3,570,170,110,240,410,720,290,930,400,1600,1640,8630,左,1600,9
201905030802,2,3歳未勝利,天候 : 曇,ダート : 重,2019年6月23日,東京,16,2,3,7,13,5,9,280,110,120,110,630,780,270,160,240,1410,440,2980,左,1400,10
201905030806,6,3歳未勝利,天候 : 曇,ダート : 重,2019年6月23日,東京,11,3,3,1,1,6,7,730,180,140,160,1500,1340,450,510,350,2960,1840,14380,左,2100,12
201905030809,9,清里特別 ,天候 : 曇,ダート : 重,2019年6月23日,東京,16,8,16,7,13,3,5,210,140,290,570,640,1260,540,1600,5500,1480,17950,45940,左,1400,14
201905030810,10,夏至ステークス ,天候 : 曇,ダート : 重,2019年6月23日,東京,14,4,6,7,12,5,7,240,130,180,330,440,740,320,560,1320,1270,3020,11700,左,1600,14
201905030812,12,3歳以上1勝クラス,天候 : 曇,ダート : 重,2019年6月23日,東京,16,2,4,6,12,6,11,300,150,560,270,880,2680,1030,470,2330,4440,7210,34150,左,1400,16
201905040101,1,2歳未勝利,天候 : 晴,ダート : 重,2019年10月5日,東京,13,1,1,5,7,7,10,280,110,190,110,920,1510,450,160,420,2110,790,5160,左,1400,10
201905040104,4,2歳新馬,天候 : 晴,ダート : 重,2019年10月5日,東京,16,3,5,8,16,6,11,2130,440,250,450,1130,7830,2700,3790,1860,17580,30140,254440,左,1600,11
201905040106,6,3歳以上1勝クラス,天候 : 晴,ダート : 稍重,2019年10月5日,東京,14,4,6,8,13,7,11,280,140,160,230,410,660,330,460,560,1140,1510,5570,左,1400,13
201905040107,7,3歳以上1勝クラス,天候 : 晴,ダート : 稍重,2019年10月5日,東京,12,2,2,3,3,8,12,320,150,200,470,1440,1330,480,1800,2810,2420,13180,45020,左,1600,13
201905040110,10,秋嶺ステークス ,天候 : 晴,ダート : 稍重,2019年10月5日,東京,11,8,10,6,7,7,8,1910,350,190,210,2190,4960,960,1650,890,13390,10940,92810,左,1600,15
201905040112,12,3歳以上2勝クラス,天候 : 晴,ダート : 稍重,2019年10月5日,東京,16,5,10,2,4,4,7,620,200,240,190,1820,2150,660,580,760,4320,2940,18760,左,1400,16
201905040201,1,2歳未勝利,天候 : 曇,ダート : 稍重,2019年10月6日,東京,11,6,6,7,9,8,10,130,100,150,120,540,490,240,170,730,690,970,3100,左,1600,10
201905040202,2,2歳未勝利,天候 : 曇,ダート : 稍重,2019年10月6日,東京,16,6,11,8,16,6,12,1880,470,220,3780,4750,4720,1370,24000,14730,8940,109610,805040,左,1400,10
201905040206,6,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月6日,東京,13,7,11,4,5,6,9,960,290,240,260,460,2660,970,1270,990,6740,7780,59010,左,1600,13
201905040207,7,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月6日,東京,14,5,8,7,12,1,1,370,170,380,190,1470,3880,1120,520,1430,6490,5680,34480,左,1300,13
201905040210,10,グリーンチャンネルC(L),天候 : 曇,ダート : 稍重,2019年10月6日,東京,16,8,16,5,9,8,15,1210,280,350,200,290,6010,1510,700,770,13010,6250,53610,左,1400,15
201905040212,12,3歳以上2勝クラス,天候 : 曇,ダート : 稍重,2019年10月6日,東京,16,3,6,6,12,4,8,550,250,490,1360,970,7380,2360,4130,7600,11930,64450,312060,左,1600,16
201905040301,1,2歳未勝利,天候 : 曇,ダート : 重,2019年10月15日,東京,12,7,10,8,11,7,9,1700,230,110,120,220,1430,430,690,150,4050,1080,12220,左,1300,10
201905040304,4,2歳新馬,天候 : 曇,ダート : 重,2019年10月15日,東京,16,1,2,7,13,4,7,1780,340,120,240,1530,1710,750,1600,550,4760,4500,35210,左,1400,11
201905040306,6,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月15日,東京,13,6,8,5,7,8,12,510,180,160,130,1100,1590,610,400,360,3420,1650,10820,左,1400,12
201905040307,7,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月15日,東京,8,5,5,4,4,6,6,740,210,150,160,1190,0,380,580,360,2610,1600,9240,左,2100,13
201905040309,9,プラタナス賞 ,天候 : 曇,ダート : 稍重,2019年10月15日,東京,11,8,10,7,9,4,4,860,200,110,850,310,600,320,4310,2240,1830,10160,52150,左,1600,14
201905040312,12,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月15日,東京,10,4,4,5,5,1,1,1260,330,210,1930,3810,3620,940,7870,6770,7510,58440,396610,左,1600,16
201905040401,1,2歳未勝利,天候 : 曇,ダート : 稍重,2019年10月21日,東京,13,4,4,8,13,1,1,850,230,260,740,1100,3610,1000,2050,2750,7130,22650,146070,左,1600,10
201905040404,4,2歳新馬,天候 : 曇,ダート : 稍重,2019年10月21日,東京,16,7,14,3,5,4,7,440,170,230,430,930,1730,700,1620,1860,2960,10100,37830,左,1400,11
201905040406,6,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月21日,東京,11,4,4,7,8,6,7,270,120,110,220,330,350,190,510,440,590,980,3250,左,1600,13
201905040409,9,三峰山特別 ,天候 : 曇,ダート : 稍重,2019年10月21日,東京,16,5,10,4,8,6,11,350,180,250,430,600,1100,510,1360,2160,1770,6940,22730,左,1300,14
201905040410,10,テレビ静岡賞 ,天候 : 曇,ダート : 稍重,2019年10月21日,東京,16,6,12,3,6,6,11,990,340,1130,3290,750,14240,2730,6380,22250,28410,150150,1279010,左,1400,15
201905040412,12,3歳以上2勝クラス,天候 : 曇,ダート : 稍重,2019年10月21日,東京,16,4,8,5,10,1,1,2340,690,660,1170,9620,38080,8500,8910,10000,72130,228340,1678510,左,1400,16
201905040501,1,2歳未勝利,天候 : 雨,ダート : 重,2019年10月14日,東京,13,8,12,6,9,1,1,280,120,130,210,440,520,230,490,480,1000,1160,4810,左,1400,10
201905040502,2,2歳未勝利,天候 : 小雨,ダート : 重,2019年10月14日,東京,13,8,12,4,5,6,9,170,110,130,750,330,360,190,1460,2370,500,4700,12820,左,1600,10
201905040506,6,3歳以上1勝クラス,天候 : 雨,ダート : 重,2019年10月14日,東京,14,4,6,7,12,3,4,970,320,200,910,1980,2890,1060,3070,3270,7060,22880,129270,左,1300,13
201905040507,7,3歳以上1勝クラス,天候 : 雨,ダート : 重,2019年10月14日,東京,8,7,7,3,3,6,6,200,110,120,110,640,0,210,140,230,970,400,1920,左,1600,13
201905040509,9,昇仙峡特別 ,天候 : 小雨,ダート : 重,2019年10月14日,東京,13,5,6,6,9,3,3,1190,310,410,170,2700,6570,1920,680,790,11960,5820,49640,左,2100,14
201905040512,12,3歳以上1勝クラス,天候 : 曇,ダート : 重,2019年10月14日,東京,16,7,14,2,4,4,7,430,180,520,230,640,6330,1930,620,1600,10920,9520,68660,左,1400,16
201905040601,1,2歳未勝利,天候 : 曇,ダート : 不良,2019年10月19日,東京,13,4,5,2,2,6,8,1000,230,140,150,960,1350,550,700,310,3380,1560,11750,左,1400,10
201905040604,4,2歳新馬,天候 : 曇,ダート : 不良,2019年10月19日,東京,16,6,11,2,4,3,5,1280,360,290,420,2310,5110,1340,1690,1370,11830,16100,131110,左,1600,11
201905040606,6,3歳以上1勝クラス,天候 : 曇,ダート : 不良,2019年10月19日,東京,11,6,6,2,2,4,4,1690,310,170,170,3770,3760,930,850,370,8700,3780,35670,左,1300,13
201905040607,7,3歳以上1勝クラス,天候 : 曇,ダート : 不良,2019年10月19日,東京,10,8,9,7,8,3,3,650,160,200,110,1310,3590,680,240,320,7970,1410,20170,左,1600,13
201905040610,10,赤富士ステークス ,天候 : 曇,ダート : 重,2019年10月19日,東京,12,8,11,5,6,2,2,250,120,180,150,540,1220,450,260,650,1920,1660,7560,左,2100,15
201905040701,1,2歳未勝利,天候 : 曇,ダート : 重,2019年10月20日,東京,15,2,2,7,12,8,15,630,220,550,140,5340,6910,1980,440,1050,11150,6730,57510,左,1600,9
201905040703,3,2歳新馬,天候 : 晴,ダート : 重,2019年10月20日,東京,16,6,12,7,14,8,16,300,150,240,200,1140,1050,500,430,880,1760,2250,8360,左,1300,10
201905040706,6,3歳以上1勝クラス,天候 : 晴,ダート : 重,2019年10月20日,東京,10,8,9,8,10,5,5,1330,260,180,230,2770,4560,990,1140,790,9560,8910,66500,左,2100,12
201905040707,7,3歳以上1勝クラス,天候 : 晴,ダート : 重,2019年10月20日,東京,15,5,8,2,3,6,10,670,230,170,370,810,1500,670,1800,1170,3770,6810,38080,左,1400,13
201905040711,11,ブラジルカップ(L),天候 : 晴,ダート : 重,2019年10月20日,東京,16,7,13,5,9,6,12,220,140,440,390,1900,2940,1130,750,4480,4300,11160,41010,左,2100,15
201905040712,12,3歳以上2勝クラス,天候 : 晴,ダート : 重,2019年10月20日,東京,16,3,6,2,3,7,14,720,280,290,820,1410,4570,1500,5810,4830,8030,56060,279520,左,1600,16
201905040803,3,2歳未勝利,天候 : 晴,ダート : 重,2019年10月26日,東京,15,4,6,3,5,7,12,480,180,190,220,1100,890,430,680,640,2120,2330,13380,左,1600,11
201905040804,4,2歳新馬,天候 : 晴,ダート : 重,2019年10月26日,東京,14,4,5,2,2,5,8,1720,360,210,150,4800,4440,1890,940,440,9670,4840,43510,左,1400,11
201905040806,6,2歳新馬,天候 : 晴,ダート : 重,2019年10月26日,東京,16,8,16,2,3,5,9,210,130,170,230,500,740,320,560,920,970,2280,6730,左,1600,13
201905040807,7,3歳以上1勝クラス,天候 : 晴,ダート : 重,2019年10月26日,東京,7,3,3,1,1,2,2,300,150,160,0,290,0,150,170,160,520,240,1340,左,2100,13
201905040810,10,神無月ステークス ,天候 : 晴,ダート : 重,2019年10月26日,東京,13,8,12,6,8,1,1,200,110,160,440,320,530,270,760,1550,780,3040,9000,左,1400,15
201905040812,12,3歳以上1勝クラス,天候 : 曇,ダート : 重,2019年10月26日,東京,14,8,13,5,8,3,4,190,120,160,270,270,700,280,440,1410,1030,2750,7970,左,1600,16
201905040901,1,2歳未勝利,天候 : 曇,ダート : 稍重,2019年10月27日,東京,16,7,14,1,2,6,12,720,180,160,120,1100,1750,620,330,290,3840,1280,10560,左,1400,10
201905040903,3,2歳未勝利,天候 : 曇,ダート : 稍重,2019年10月27日,東京,13,8,13,4,5,3,3,6670,950,230,270,8000,17200,2920,2990,570,47710,20980,235930,左,1600,11
201905040906,6,3歳以上1勝クラス,天候 : 曇,ダート : 稍重,2019年10月27日,東京,16,8,15,2,4,6,12,410,150,340,210,1700,3190,1050,710,1300,5060,7150,36820,左,1400,12
201905040909,9,河口湖特別 ,天候 : 晴,ダート : 稍重,2019年10月27日,東京,14,8,13,7,12,4,5,3750,590,140,150,4300,6180,1970,2630,330,18990,9050,88600,左,1400,14
201905040912,12,西湖特別 ,天候 : 晴,ダート : 稍重,2019年10月27日,東京,16,8,15,3,5,4,8,1080,310,170,700,1340,2180,830,4650,2270,5340,22620,116590,左,1600,16
201905050101,1,2歳未勝利,天候 : 晴,ダート : 良,2019年11月2日,東京,10,2,2,6,6,8,10,250,110,110,210,190,210,120,470,460,480,810,2690,左,1600,10
201905050102,2,2歳未勝利,天候 : 晴,ダート : 良,2019年11月2日,東京,13,4,5,6,8,6,9,170,110,140,140,190,490,230,210,450,650,730,2220,左,1300,10
201905050106,6,2歳新馬,天候 : 晴,ダート : 良,2019年11月2日,東京,13,8,12,3,3,6,9,170,110,160,150,550,590,250,240,510,690,940,2190,左,1600,12
201905050107,7,3歳以上1勝クラス,天候 : 晴,ダート : 良,2019年11月2日,東京,16,5,10,3,6,2,3,440,190,1730,200,920,19920,6680,570,8490,33120,39840,233420,左,1400,13
201905050108,8,3歳以上1勝クラス,天候 : 晴,ダート : 良,2019年11月2日,東京,10,6,6,3,3,4,4,510,190,240,420,1860,1710,620,1080,1520,3320,7590,37910,左,1600,13
201905050112,12,3歳以上2勝クラス,天候 : 晴,ダート : 良,2019年11月2日,東京,9,5,5,8,8,3,3,590,150,160,110,1140,1770,500,220,220,4120,820,8470,左,2100,16
201905050201,1,2歳未勝利,天候 : 曇,ダート : 良,2019年11月3日,東京,10,3,3,4,4,6,6,150,110,170,670,400,390,210,890,2070,510,3920,8400,左,1400,10
201905050202,2,2歳未勝利,天候 : 曇,ダート : 良,2019年11月3日,東京,15,8,14,4,7,3,4,120,110,160,390,310,370,220,730,2280,440,2520,4800,左,1600,10
201905050206,6,2歳新馬,天候 : 曇,ダート : 良,2019年11月3日,東京,16,2,4,8,15,8,16,190,130,470,200,620,2740,980,340,1370,3580,4930,20980,左,1300,12
201905050207,7,3歳以上1勝クラス,天候 : 曇,ダート : 良,2019年11月3日,東京,16,8,16,3,5,4,7,200,120,140,230,420,460,230,370,620,660,1110,3560,左,1600,13
201905050210,10,錦秋ステークス ,天候 : 曇,ダート : 良,2019年11月3日,東京,12,6,7,2,2,4,4,200,110,120,230,360,390,190,470,670,550,1690,4200,左,1600,15
201905050212,12,3歳以上2勝クラス,天候 : 曇,ダート : 良,2019年11月3日,東京,14,6,9,7,12,8,13,1490,460,290,240,3380,9520,2560,1810,1260,19090,22230,186250,左,1400,16
